CMN_STATE_ABBR,PROVIDER_1000_POP_RATIO_IMU,MUA_POPULATION_TYP_DESC,COUNTY_NM,MUA_COMP_UPDATE_DT_TXT,MUA_SCORE,RURAL_STATUS_DESC
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,,MUP Low Income,Harris,2/6/07,64.1,Non-Rural
TX,0.5,MUP Low Income,Comal,11/29/19,62,Non-Rural
TX,,Medically Underserved Area,Anderson,11/1/78,42.4,Rural
TX,,Medically Underserved Area,Angelina,7/12/94,52.15,Rural
TX,,Medically Underserved Area,Angelina,7/12/94,52.15,Rural
TX,2.8,Medically Underserved Area,Aransas,5/13/19,49,Partially Rural
TX,,Medically Underserved Area,Archer,7/12/94,48.4,Rural
TX,,Medically Underserved Area,Archer,7/12/94,48.4,Non-Rural
TX,0,Medically Underserved Area,Archer,5/13/19,61.4,Partially Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,MUP Low Income,Dallas,7/2/10,61.6,Non-Rural
TX,,Medically Underserved Area,Archer,5/13/19,48.4,Rural
TX,,Medically Underserved Area,Archer,5/13/19,48.4,Non-Rural
TX,,Medically Underserved Area,Archer,6/25/19,48.4,
TX,,Medically Underserved Area,Archer,6/25/19,48.4,
TX,0,Medically Underserved Area,Armstrong,2/13/19,56.8,Rural
TX,,Medically Underserved Area,Atascosa,11/1/78,43.1,Non-Rural
TX,2.8,Medically Underserved Area,Austin,2/13/19,60.6,Rural
TX,0,Medically Underserved Area,Bandera,3/19/19,48.3,Partially Rural
TX,,Medically Underserved Area,Bastrop,11/1/78,42.6,Non-Rural
TX,,Medically Underserved Area,Baylor,11/1/78,61.4,Rural
TX,,Medically Underserved Area,Baylor,8/12/19,61.4,Rural
TX,2.8,Medically Underserved Area,Bee,11/29/19,61,Rural
TX,,Medically Underserved Area,Bell,3/27/07,57,Non-Rural
TX,,Medically Underserved Area,Bell,6/9/14,57.1,Non-Rural
TX,,Medically Underserved Area,Bell,6/9/14,57.1,Non-Rural
TX,,Medically Underserved Area,Bell,6/9/14,57.1,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/1/94,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/4/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,5/11/94,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,5/11/94,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,5/11/94,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,5/11/94,51.5,Non-Rural
TX,,MUP Low Income,Grayson,2/25/09,61.5,Non-Rural
TX,,MUP Low Income,Grayson,2/25/09,61.5,Non-Rural
TX,,MUP Low Income,Grayson,2/25/09,61.5,Non-Rural
TX,,MUP Low Income,Grayson,2/25/09,61.5,Non-Rural
TX,,MUP Low Income,Grayson,2/25/09,61.5,Non-Rural
TX,,MUP Low Income,Grayson,2/25/09,61.5,Non-Rural
TX,,MUP Low Income,Grayson,2/25/09,61.5,Non-Rural
TX,,MUP Low Income,Grayson,2/25/09,61.5,Non-Rural
TX,,Medically Underserved Area,Bexar,5/11/94,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,5/11/94,51.5,Non-Rural
TX,,MUP Low Income,Grayson,11/29/19,61.5,Non-Rural
TX,,MUP Low Income,Grayson,11/29/19,61.5,Non-Rural
TX,,MUP Low Income,Grayson,11/29/19,61.5,Non-Rural
TX,,MUP Low Income,Grayson,11/29/19,61.5,Non-Rural
TX,,MUP Low Income,Grayson,11/29/19,61.5,Non-Rural
TX,,MUP Low Income,Grayson,11/29/19,61.5,Non-Rural
TX,,MUP Low Income,Grayson,11/29/19,61.5,Non-Rural
TX,,MUP Low Income,Grayson,11/29/19,61.5,Non-Rural
TX,,Medically Underserved Area,Bexar,5/11/94,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,5/11/94,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,5/11/94,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,MUP Low Income,Harris,2/7/02,61.3,Non-Rural
TX,,MUP Low Income,Harris,2/7/02,61.3,Non-Rural
TX,,MUP Low Income,Harris,2/7/02,61.3,Non-Rural
TX,,MUP Low Income,Harris,2/7/02,61.3,Non-Rural
TX,,MUP Low Income,Harris,2/7/02,61.3,Non-Rural
TX,,MUP Low Income,Harris,2/7/02,61.3,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,59.6,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,58.1,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,58.1,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.65,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.65,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.65,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.65,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,53.3,Non-Rural
TX,,Medically Underserved Area,Bexar,7/12/94,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,3/31/99,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,7/24/02,56.8,Non-Rural
TX,,Medically Underserved Area,Bexar,7/24/02,56.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/23/06,59.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/23/06,59.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/23/06,59.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/23/06,59.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/23/06,59.8,Non-Rural
TX,,Medically Underserved Area,Bexar,2/23/06,59.8,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,0.5,Medically Underserved Area,Bexar,5/13/19,61.2,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,5/13/19,54.8,Non-Rural
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,6/25/19,54.8,
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,0.5,MUP Low Income,Lubbock,11/29/19,61,Non-Rural
TX,1.5,MUP Low Income,Grayson,11/29/19,61,Partially Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,57.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,56.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,56.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,56.44,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,53.67,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,MUP Low Income,Harris,7/21/10,60.8,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,51.5,Non-Rural
TX,,Medically Underserved Area,Bexar,11/19/19,51.5,Non-Rural
TX,0.5,Medically Underserved Area,Blanco,3/19/19,56.4,Rural
TX,0,Medically Underserved Area,Borden,12/27/17,59.5,Rural
TX,7.3,Medically Underserved Area,Bosque,3/19/19,58.7,Rural
TX,,Medically Underserved Area,Bowie,5/11/94,56.15,Non-Rural
TX,,Medically Underserved Area,Bowie,5/11/94,56.15,Non-Rural
TX,0,Medically Underserved Area,Bowie,5/13/19,51.7,Rural
TX,0,Medically Underserved Area,Bowie,5/13/19,51.7,Non-Rural
TX,5.7,Medically Underserved Area,Bowie,9/5/19,59.7,Non-Rural
TX,5.7,Medically Underserved Area,Bowie,9/5/19,59.7,Non-Rural
TX,5.7,Medically Underserved Area,Bowie,9/5/19,59.7,Non-Rural
TX,5.7,Medically Underserved Area,Bowie,9/5/19,59.7,Non-Rural
TX,5.7,Medically Underserved Area,Bowie,9/5/19,59.7,Non-Rural
TX,5.7,Medically Underserved Area,Bowie,9/5/19,59.7,Non-Rural
TX,5.7,Medically Underserved Area,Bowie,9/5/19,59.7,Non-Rural
TX,5.7,Medically Underserved Area,Bowie,9/5/19,59.7,Non-Rural
TX,5.7,Medically Underserved Area,Bowie,9/5/19,59.7,Non-Rural
TX,,Medically Underserved Area,Bowie,9/5/19,56.15,Non-Rural
TX,,Medically Underserved Area,Bowie,9/5/19,56.15,Non-Rural
TX,,Medically Underserved Area,Brazoria,5/11/94,58,Non-Rural
TX,,Medically Underserved Area,Brazoria,5/11/94,58,Non-Rural
TX,,Medically Underserved Area,Brazoria,5/11/94,58,Non-Rural
TX,,Medically Underserved Area,Brazoria,5/11/94,58,Non-Rural
TX,,Medically Underserved Area,Brazoria,5/11/94,58,Non-Rural
TX,,Medically Underserved Area,Brazoria,1/8/03,52.9,Non-Rural
TX,,Medically Underserved Area,Brazoria,10/2/03,58.8,Non-Rural
TX,,Medically Underserved Area,Brazoria,10/2/03,58.8,Non-Rural
TX,,Medically Underserved Area,Brazoria,10/2/03,58.8,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,55.5,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,55.5,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,55.5,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,55.5,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,55.5,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,55.5,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,55.5,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,55.5,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,55.5,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,54.43,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,54.43,
TX,,Medically Underserved Area,Brazos,4/17/02,54.43,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,54.43,Non-Rural
TX,,Medically Underserved Area,Brazos,4/17/02,54.43,Non-Rural
TX,,Medically Underserved Area,Brewster,11/1/78,53.2,Rural
TX,0,Medically Underserved Area,Briscoe,4/23/19,51.4,Rural
TX,4.1,Medically Underserved Area,Brooks,4/23/19,50.9,Rural
TX,10.7,Medically Underserved Area,Brown,11/29/19,62,Rural
TX,2.8,Medically Underserved Area,Burleson,4/23/19,58.6,Partially Rural
TX,,Medically Underserved Area,Burnet,8/13/92,60.9,Rural
TX,,Medically Underserved Area,Caldwell,11/1/78,30.6,Non-Rural
TX,,Medically Underserved Area,Calhoun,11/1/78,60.3,Rural
TX,,Medically Underserved Area,Calhoun,8/12/19,60.3,Rural
TX,1.5,Medically Underserved Area,Callahan,4/23/19,53.5,Partially Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,1.5,MUP Low Income,Jefferson,11/29/19,60,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
