county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Other Primary Care Provider Ratio (str),Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,mmr_dose_variance,mmr_doses_0_24_months,mmr_doses_2_8_years,mmr_doses_9_17_years,live_births,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,pop_tertiles,rural_pop_quartiles,%_pop_youth_imputed,%_pop_youth_imputed_yes_no,imr_imputed,imr_imputed_yes_no,live_births_imputed,live_births_imputed_yes_no,pop_0_24mos,mmr_coverage_0_24_months,mmr_doses_<18yrs,mmr_coverage_<18yrs,#_pop_youth_imputed,mmr_dose_rate_0_24_months,mmr_dose_rate_<18yrs
Hopkins,,11.0,29.66239,48.0,18.9,,1374,14.839615509,5640,15.5,54.260671509,96.8523,1033:1,53634,60.256965497,37170,,59.62572168,2022,82.647624686,24.272262577,0.0,216.0,264.0,15.0,459.0,0.1283,0.1937,0.0866,0.71,High Vulnerability,0.76,High Concern,1033.0,1.0,large,rural,24.272262577,0.0,6.019602497975,1.0,459.0,0.0,456.23700245342945,0.4734381447327878,495.0,0.0005486588339692787,902199.99998709,47.343814473278776,0.05486588339692787
Houston,,4.0,17.41553,39.0,27.7,,603,13.142981691,4110,17.9,38.683084853,61.30939,1631:1,45989,69.972451791,22835,,73.487274566,2022,67.342725285,19.483249398,0.0,158.0,202.0,25.0,257.0,0.1365,0.206,0.093,0.91,Very High Vulnerability,0.97,Very High Concern,1631.0,1.0,medium,rural,19.483249398,0.0,6.019602497975,1.0,257.0,0.0,255.45296215802043,0.6185091715721148,385.0,0.0008653630029155277,444900.00000333006,61.850917157211484,0.08653630029155276
Howard,,10.0,27.27471,37.0,17.8,,998,12.175186044,5620,15.5,44.230992106,112.2058,891:1,58445,52.832428765,36540,,20.064549297,2022,79.20556632,21.483305966,0.0,263.0,423.0,7.5,379.0,0.1235,0.1873,0.0822,0.92,Very High Vulnerability,0.97,Very High Concern,891.0,1.0,medium,very urban,21.483305966,0.0,6.019602497975,1.0,379.0,0.0,376.7185706532675,0.6981338869064295,693.5,0.0008834394904485158,784999.99999764,69.81338869064295,0.08834394904485157
Hudspeth,,,,26.0,33.1,,231,22.669283611,770,17.3,,,,40666,86.979166667,4906,,100.0,2022,58.828748891,19.832857725,0.0,35.5,70.0,15.0,25.0,0.1166,0.1765,0.0789,0.98,Very High Vulnerability,0.98,Very High Concern,,,small,very rural,19.832857725,0.0,6.019602497975,1.0,25.0,0.0,24.849509937550625,1.428599601731187,120.5,0.0012384378211862713,97299.99999885,142.8599601731187,0.12384378211862714
Hunt,,30.0,30.42782,42.0,17.6,7.3944103271,2941,12.153897016,15270,16.2,49.705929091,76.14695999999999,1313:1,53760,58.014697439,99807,,56.631332072,2022,82.756875819,23.663670885,0.0,1000.0,1200.0,46.0,1475.0,0.1122,0.1653,0.0743,0.83,Very High Vulnerability,0.87,Very High Concern,1313.0,1.0,large,rural,23.663670885,0.0,7.3944103271,0.0,1475.0,0.0,1464.0932447675275,0.6830166067454143,2246.0,0.0009509695994503116,2361800.000019195,68.30166067454144,0.09509695994503116
Hutchinson,,6.0,28.65603,40.0,15.4,,810,14.586709887,3460,16.2,65.519667941,53.19921000000001,1880:1,62536,51.694708608,20677,,22.564334086,2022,83.163698049,24.858538473,0.0,169.0,227.0,15.0,215.0,0.1241,0.1883,0.0824,0.66,High Vulnerability,0.86,Very High Concern,1880.0,1.0,medium,very urban,24.858538473,0.0,6.019602497975,1.0,215.0,0.0,213.70578546293538,0.7908068545449415,411.0,0.0007996108949319564,514000.000006221,79.08068545449414,0.07996108949319564
Irion,,0.0,0.0,45.0,7.4,,49,13.315217391,230,14.1,,0.0,1564:0,73776,35.254237288,1564,,100.0,2022,65.880503145,21.803069054,0.0,12.5,7.5,0.0,18.0,0.1235,0.1873,0.0822,0.2,Low Vulnerability,0.88,Very High Concern,1564.0,0.0,small,very rural,21.803069054,0.0,6.019602497975,1.0,18.0,0.0,17.89164715503645,0.6986500399702598,20.0,0.0005865102639217755,34100.000000456006,69.86500399702598,0.058651026392177556
Jack,,4.0,44.767770000000006,37.0,18.4,,364,18.12749004,1390,15.7,,55.21201000000001,1811:1,56028,65.278628291,9056,,53.217602831,2022,73.745661092,21.643109541,0.0,66.0,82.5,2.5,96.0,0.1293,0.1898,0.087,0.65,High Vulnerability,0.98,Very High Concern,1811.0,1.0,small,urban,21.643109541,0.0,6.019602497975,1.0,96.0,0.0,95.4221181601944,0.6916635395705572,151.0,0.0007704081632523506,196000.000003296,69.16635395705572,0.07704081632523506
Jackson,,2.0,13.55014,39.0,17.5,,645,16.517285531,2190,14.8,34.328414959,74.05413,1350:1,56101,54.262144821,14854,,61.818827709,2022,76.401299756,25.380368924,0.0,186.0,200.0,5.0,209.0,0.1134,0.1709,0.0762,0.68,High Vulnerability,0.93,Very High Concern,1350.0,1.0,medium,rural,25.380368924,0.0,6.019602497975,1.0,209.0,0.0,207.7419030779232,0.8953417545724133,391.0,0.0010371352785225778,376999.99999709596,89.53417545724133,0.10371352785225778
Jasper,,12.0,33.77523,36.0,24.9,,1020,11.759280609,6340,17.9,64.676083695,67.84452,1474:1,51153,62.576687117,35375,,78.185382246,2022,73.624772313,23.239575972,0.0,212.0,338.0,7.5,401.0,0.1428,0.2169,0.0983,0.82,Very High Vulnerability,0.92,Very High Concern,1474.0,1.0,medium,rural,23.239575972,0.0,6.019602497975,1.0,401.0,0.0,398.586139398312,0.5318800104791045,557.5,0.0006781413453272809,822100.0000095001,53.18800104791045,0.0678141345327281
Jeff Davis,,1.0,43.97537,22.0,59.7,,17,20.238095238,220,10.0,,45.04505,2220:1,55718,45.833333333,2220,,100.0,2022,63.16851665,6.3063063063,0.0,12.5,7.5,2.5,14.0,0.1166,0.1765,0.0789,0.36,Low Vulnerability,0.89,Very High Concern,2220.0,1.0,small,very rural,6.3063063063,0.0,6.019602497975,1.0,14.0,0.0,13.91572556502835,0.8982643371046197,22.5,0.0016071428571444643,13999.999999986,89.82643371046197,0.16071428571444643
Jefferson,,134.0,53.26655,42.0,25.9,8.6384204031,7233,11.73369239,42130,16.6,53.32229461,133.93196,747:1,48808,66.204902868,250127,,8.4020089348,2022,78.405948177,24.240485833,0.0,2141.0,3107.0,331.0,3263.0,0.1231,0.1913,0.0827,0.86,Very High Vulnerability,0.95,Very High Concern,747.0,1.0,large,very urban,24.240485833,0.0,8.6384204031,0.0,3263.0,0.0,3234.8128342246846,0.6618620951876963,5579.0,0.0009201411795826096,6063199.999950792,66.18620951876963,0.09201411795826096
Jim Hogg,,1.0,19.23077,33.0,30.5,,146,9.0683229814,970,18.5,,,,41620,84.995663487,5184,,17.396226415,2022,57.605177994,30.13117284,0.0,32.0,48.5,0.0,52.0,0.1146,0.1867,0.0742,0.99,Very High Vulnerability,1.0,Very High Concern,,,small,very urban,30.13117284,0.0,6.019602497975,1.0,52.0,0.0,51.6869806701053,0.619111420035184,80.5,0.0005153649167649211,156200.00000256,61.91114200351841,0.05153649167649211
Jim Wells,,9.0,22.2321,40.0,32.9,4.8959608323,1337,11.739397664,6610,16.1,,76.63404,1305:1,48773,77.417342483,40452,,40.085214751,2022,65.366759517,27.135864729,0.0,404.0,502.0,17.5,546.0,0.0992,0.1603,0.0642,0.92,Very High Vulnerability,0.99,Very High Concern,1305.0,1.0,large,urban,27.135864729,0.0,4.8959608323,0.0,546.0,0.0,543.3268053855642,0.7435672158919292,923.5,0.0008413045458552157,1097700.0000175082,74.35672158919292,0.08413045458552157
Johnson,,77.0,43.79554,48.0,11.7,6.3472563473,6366,13.397310436,21590,12.9,46.219005832,66.82445,1496:1,67382,51.723361751,179575,,37.874170167,2022,87.914879011,25.79256578,0.0,1575.0,1896.0,91.0,2401.0,0.1346,0.1961,0.0907,0.51,Moderate Vulnerability,0.73,High Concern,1496.0,1.0,large,urban,25.79256578,0.0,6.3472563473,0.0,2401.0,0.0,2385.760237510133,0.6601669250903972,3562.0,0.0007690480817072459,4631699.9999435,66.01669250903971,0.07690480817072459
Jones,,6.0,29.87601,32.0,21.2,,507,13.970790851,3030,15.2,36.418941016,40.25157,2484:1,47019,61.786508525,19875,,85.14998515,2022,79.277364506,17.6,0.0,148.0,176.0,5.0,168.0,0.1278,0.1901,0.086,0.63,High Vulnerability,0.97,Very High Concern,2484.0,1.0,medium,very rural,17.6,0.0,6.019602497975,1.0,168.0,0.0,166.9887067803402,0.886287479276558,329.0,0.0009405374499714122,349800.0,88.62874792765581,0.09405374499714123
Karnes,,4.0,25.63938,44.0,22.9,,482,14.023858016,2040,13.1,31.185464654,38.55546,2594:1,56006,66.381766382,15562,,38.390447922,2022,69.969244288,21.925202416,0.0,106.0,106.5,2.5,140.0,0.1134,0.1709,0.0762,0.84,Very High Vulnerability,0.97,Very High Concern,2594.0,1.0,medium,urban,21.925202416,0.0,6.019602497975,1.0,140.0,0.0,139.1572556502835,0.7617281578647175,215.0,0.0006301289566277589,341199.999997792,76.17281578647174,0.06301289566277589
Kaufman,,35.0,25.70619,51.0,12.7,5.1059484299,4341,10.998505156,15990,12.9,39.17079701,51.6767,1935:1,76352,52.933961655,143198,,48.817610063,2022,85.136478324,28.098157795,0.0,1631.0,1925.0,75.0,2768.0,0.1236,0.185,0.0839,0.57,Moderate Vulnerability,0.77,High Concern,1935.0,1.0,large,urban,28.098157795,0.0,5.1059484299,0.0,2768.0,0.0,2753.866734746037,0.592258143584574,3631.0,0.000902425688454271,4023599.9999284097,59.2258143584574,0.0902425688454271
Kendall,,41.0,86.44135999999999,49.0,8.6,,1528,13.100137174,5010,11.4,59.826582556,127.77446,783:1,103216,24.493554328,48523,,58.159233762,2022,92.359185881,22.811862416,0.0,299.0,251.0,27.5,443.0,0.1008,0.1475,0.0669,0.23,Low Vulnerability,0.47,Moderate Concern,783.0,1.0,large,rural,22.811862416,0.0,6.019602497975,1.0,443.0,0.0,440.33331609339706,0.6790310636785442,577.5,0.0005217273466383275,1106900.000011568,67.90310636785442,0.052172734663832744
Kenedy,,0.0,0.0,38.0,13.8,,21,19.626168224,80,14.0,,0.0,379:0,45980,53.424657534,379,,100.0,2022,50.387596899,17.678100264,0.0,0.0,2.5,0.0,,0.0992,0.1603,0.0642,0.73,High Vulnerability,0.99,Very High Concern,379.0,0.0,small,very rural,17.678100264,0.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.0,2.5,0.0003731343283550902,6700.000000056,0.0,0.03731343283550902
Kent,,0.0,0.0,23.0,12.3,,20,12.121212121,120,19.0,,0.0,786:0,53472,39.053254438,786,,100.0,2022,79.020979021,23.918575064,0.0,17.5,12.5,0.0,,0.1278,0.1901,0.086,0.44,Moderate Vulnerability,0.91,Very High Concern,786.0,0.0,small,very rural,23.918575064,0.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.011481106352324374,30.0,0.0015957446808252602,18800.000000304,1.1481106352324375,0.159574468082526
Kerr,,47.0,89.35361,50.0,16.5,6.0109289617,1686,16.479327534,7690,14.8,65.610099651,98.35631,1017:1,57425,59.463358338,52869,,41.102267003,2022,85.731741705,18.7160718,0.0,343.0,472.0,26.0,501.0,0.1008,0.1475,0.0669,0.7,High Vulnerability,0.6,High Concern,1017.0,1.0,large,urban,18.7160718,0.0,6.0109289617,0.0,501.0,0.0,497.9885245901883,0.6887708914221796,841.0,0.0008499242041484886,989499.9999942001,68.87708914221797,0.08499242041484886
Kimble,,4.0,92.22965,30.0,32.7,,126,15.6133829,820,18.7,,136.48772,733:1,47894,67.294520548,4396,,44.302148904,2022,75.851550585,18.084622384,0.0,25.0,38.5,2.5,45.0,0.1235,0.1873,0.0822,0.59,Moderate Vulnerability,0.82,Very High Concern,733.0,1.0,small,urban,18.084622384,0.0,6.019602497975,1.0,45.0,0.0,44.72911788759112,0.5589200319762079,66.0,0.0008301886792446147,79500.000000064,55.89200319762079,0.08301886792446148
King,,0.0,0.0,,21.3,,16,21.333333333,40,17.0,,0.0,283:0,78210,24.299065421,283,,100.0,2022,92.222222222,26.855123675,0.0,0.0,5.0,0.0,,0.1143,0.1758,0.0766,0.2,Very Low Vulnerability,0.68,High Concern,283.0,0.0,small,very rural,26.855123675,0.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.0,5.0,0.0006578947368399411,7600.000000025,0.0,0.06578947368399411
Kinney,,,,22.0,22.7,,93,12.774725275,660,17.9,,54.49591,1835:1,62557,58.391608392,3670,,20.455808783,2022,59.254237288,19.264305177,0.0,23.5,33.5,0.0,35.0,0.107,0.1724,0.0705,0.86,Very High Vulnerability,0.98,Very High Concern,1835.0,1.0,small,very urban,19.264305177,0.0,6.019602497975,1.0,35.0,0.0,34.789313912570876,0.675494781502674,57.0,0.0008062234794954816,70699.99999959,67.54947815026739,0.08062234794954816
Kleberg,,13.0,42.37288,34.0,30.0,,822,10.887417219,5390,17.4,45.950692161,49.44294,2023:1,51574,66.904851448,30338,,18.870278532,2022,78.168761221,24.227041994,0.0,229.0,295.0,15.0,373.0,0.0992,0.1603,0.0642,0.98,Very High Vulnerability,0.99,Very High Concern,2023.0,1.0,medium,very urban,24.227041994,0.0,6.019602497975,1.0,373.0,0.0,370.75468826825534,0.6176590809131176,539.0,0.000733333333319393,735000.000013972,61.76590809131176,0.0733333333319393
Knox,,1.0,27.29258,15.0,24.6,,188,19.183673469,550,15.0,40.805078335,135.75889,737:1,46053,63.751584284,3683,,100.0,2022,78.766140603,26.282921531,0.0,30.0,38.5,0.0,39.0,0.1278,0.1901,0.086,0.8,High Vulnerability,0.93,Very High Concern,737.0,1.0,small,very rural,26.282921531,0.0,6.019602497975,1.0,39.0,0.0,38.765235502578975,0.7738892750439801,68.5,0.0007076446281088745,96799.999998673,77.38892750439801,0.07076446281088745
La Salle,,,,27.0,28.3,,142,9.4919786096,1030,13.9,,120.0,833:1,45647,89.856169569,7500,,46.354923032,2022,64.705882353,19.36,0.0,37.5,52.5,0.0,65.0,0.107,0.1724,0.0705,0.82,Very High Vulnerability,0.97,Very High Concern,833.0,1.0,small,urban,19.36,0.0,6.019602497975,1.0,65.0,0.0,64.60872583763162,0.5804169562829851,90.0,0.0006198347107438017,145200.0,58.041695628298505,0.06198347107438017
Lamar,,22.0,44.12443,49.0,26.9,7.0609002648,1646,13.635987076,9000,18.1,38.622880279,134.25508,745:1,44688,63.740856844,49905,,47.082923302,2022,69.957489372,23.729085262,0.0,559.0,644.0,20.0,615.0,0.1283,0.1937,0.0866,0.84,Very High Vulnerability,0.94,Very High Concern,745.0,1.0,large,urban,23.729085262,0.0,7.0609002648,0.0,615.0,0.0,610.657546337148,0.9154066847335289,1223.0,0.0010327647356864434,1184200.0000001101,91.5406684733529,0.10327647356864435
Lamb,,5.0,38.78073,33.0,24.5,,606,16.819317236,2020,15.4,28.730108968,62.94255999999999,1589:1,48123,70.881629786,12710,,57.687629677,2022,70.378240544,27.293469709,0.0,135.0,176.5,12.5,167.0,0.1143,0.1758,0.0766,0.9,Very High Vulnerability,0.99,Very High Concern,1589.0,1.0,medium,rural,27.293469709,0.0,6.019602497975,1.0,167.0,0.0,165.99472638283817,0.8132788489234641,324.0,0.000933986739690694,346900.00000139,81.32788489234642,0.09339867396906941
Lampasas,,9.0,42.00112,25.0,18.0,,623,12.903893952,3150,15.1,37.154429022,36.71577,2724:1,69051,55.087906233,21789,,68.267520455,2022,82.104052154,21.630180366,0.0,114.5,136.0,2.5,213.0,0.1264,0.1929,0.0847,0.54,Moderate Vulnerability,0.88,Very High Concern,2724.0,1.0,medium,rural,21.630180366,0.0,6.019602497975,1.0,213.0,0.0,211.71782466793132,0.5408141717854292,253.0,0.0005368130702372276,471299.999994774,54.08141717854292,0.053681307023722764
Lavaca,,14.0,69.46512,41.0,14.5,,736,15.060364232,2790,13.9,27.503020476,74.19865,1348:1,57999,39.453284374,20216,,81.316513523,2022,78.479251012,23.402255639,0.0,182.0,188.5,12.5,244.0,0.1134,0.1709,0.0762,0.69,High Vulnerability,0.91,Very High Concern,1348.0,1.0,medium,very rural,23.402255639,0.0,6.019602497975,1.0,244.0,0.0,242.5312169904941,0.7504188626041216,383.0,0.0008095540054990481,473099.999998024,75.04188626041216,0.08095540054990481
Lee,,4.0,23.2032,49.0,15.0,,584,15.753978959,2170,12.7,34.934938191,28.74059,3479:1,61444,61.162444113,17397,,69.720683843,2022,79.525897061,21.394493303,0.0,166.0,206.0,17.5,220.0,0.124,0.188,0.0827,0.68,High Vulnerability,0.88,Very High Concern,3479.0,1.0,medium,rural,21.394493303,0.0,6.019602497975,1.0,220.0,0.0,218.6756874504455,0.7591150252476858,389.5,0.001046480386910444,372199.99999229104,75.91150252476858,0.1046480386910444
Leon,,,,44.0,17.9,,878,21.835364337,3070,17.8,38.937516062,28.58286,3499:1,52878,52.31511254,17493,,100.0,2022,72.253912535,22.460412737,0.0,130.5,160.5,15.0,181.0,0.1225,0.1864,0.0827,0.62,High Vulnerability,0.92,Very High Concern,3499.0,1.0,medium,very rural,22.460412737,0.0,6.019602497975,1.0,181.0,0.0,179.91045194786653,0.7253608591779624,306.0,0.0007788241282603814,392900.000008341,72.53608591779624,0.07788241282603814
Liberty,,20.0,22.67085,37.0,20.0,6.8758594824,3646,14.895616293,13160,15.7,42.929386067,39.32406,2543:1,61230,72.815932656,91547,,63.227264915,2022,82.707809024,27.873114357,0.0,1077.0,1271.0,62.5,1517.0,0.1377,0.2028,0.0929,0.94,Very High Vulnerability,0.97,Very High Concern,2543.0,1.0,large,rural,27.873114357,0.0,6.8758594824,0.0,1517.0,0.0,1506.5693211651992,0.7148691964383258,2410.5,0.0009446643414045343,2551700.000040279,71.48691964383258,0.09446643414045343
Limestone,,9.0,38.40082,40.0,19.7,,779,14.883454337,3880,16.6,29.605444415,68.55184,1459:1,53143,73.458586928,23340,,53.617858365,2022,66.58224795,21.915167095,0.0,176.0,230.0,24.5,273.0,0.1248,0.188,0.085,0.95,Very High Vulnerability,0.98,Very High Concern,1459.0,1.0,medium,urban,21.915167095,0.0,6.019602497975,1.0,273.0,0.0,271.35664851805285,0.6485929162273356,430.5,0.0008416422287434456,511499.99999730004,64.85929162273356,0.08416422287434457
Lipscomb,,,,32.0,14.8,,253,29.660023447,470,13.8,,64.28801,1556:1,67775,66.803278689,3111,,100.0,2022,86.269430052,24.847315976,0.0,25.0,39.0,2.5,35.0,0.1241,0.1883,0.0824,0.46,Moderate Vulnerability,0.87,Very High Concern,1556.0,1.0,small,very rural,24.847315976,0.0,6.019602497975,1.0,35.0,0.0,34.789313912570876,0.7186114696836957,66.5,0.000860284605418508,77300.000001336,71.86114696836957,0.0860284605418508
Live Oak,,1.0,8.19202,34.0,23.8,,431,17.171314741,1890,15.6,,32.45699,3081:1,54031,63.163778647,12324,,100.0,2022,63.777893098,20.05842259,0.0,53.5,79.5,10.0,96.0,0.1146,0.1867,0.0742,0.69,High Vulnerability,0.95,Very High Concern,3081.0,1.0,medium,very rural,20.05842259,0.0,6.019602497975,1.0,96.0,0.0,95.4221181601944,0.5606666570761335,143.0,0.0005784789644032602,247199.99999916,56.06666570761335,0.057847896440326015
Llano,,15.0,68.82312,39.0,20.3,,566,16.511085181,3490,16.6,,31.87904,3137:1,60706,62.890825218,21958,,45.179006269,2022,83.645222013,14.755442208,0.0,156.0,162.5,2.5,195.0,0.1264,0.1929,0.0847,0.47,Moderate Vulnerability,0.76,High Concern,3137.0,1.0,medium,urban,14.755442208,0.0,6.019602497975,1.0,195.0,0.0,193.82617751289487,0.8048448460457392,321.0,0.0009907407407307599,324000.000003264,80.48448460457392,0.09907407407307599
Loving,,0.0,0.0,,11.3,,5,9.2592592593,20,17.8,,0.0,181:0,97491,,181,,100.0,2022,96.774193548,29.281767956,0.0,0.0,2.5,0.0,,0.1166,0.1765,0.0789,0.76,High Vulnerability,0.83,Very High Concern,181.0,0.0,small,very rural,29.281767956,0.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.0,2.5,0.0004716981132043432,5300.000000036,0.0,0.04716981132043432
Lubbock,,259.0,83.39532,45.0,18.4,5.0146259925,7919,10.430167009,47200,15.5,54.235633017,159.7982,626:1,56477,59.412400587,314772,,11.335540166,2022,82.484232205,23.554191605,0.0,3197.0,3631.0,96.0,4146.0,0.109,0.1714,0.0711,0.75,High Vulnerability,0.74,High Concern,626.0,1.0,large,very urban,23.554191605,0.0,5.0146259925,0.0,4146.0,0.0,4125.209360635095,0.7749909690663086,6924.0,0.0009338836287264445,7414199.99988906,77.49909690663085,0.09338836287264446
Lynn,,5.0,84.01949,37.0,19.6,,239,14.319952067,980,16.9,,66.39004,1506:1,51003,54.357366771,6025,,56.720202874,2022,79.399727149,27.070539419,0.0,66.5,63.5,7.5,93.0,0.1143,0.1758,0.0766,0.89,Very High Vulnerability,0.99,Very High Concern,1506.0,1.0,small,rural,27.070539419,0.0,6.019602497975,1.0,93.0,0.0,92.44017696768833,0.7193841701887319,137.5,0.0008430410790952949,163099.999999475,71.9384170188732,0.08430410790952948
Madison,,2.0,14.00168,43.0,21.6,,528,16.820643517,2010,14.1,51.444791918,27.72579,3607:1,58674,71.133259505,14427,,67.403395785,2022,75.624256837,21.418174257,0.0,106.0,169.0,7.5,172.0,0.1225,0.1864,0.0827,0.84,Very High Vulnerability,0.96,Very High Concern,3607.0,1.0,medium,rural,21.418174257,0.0,6.019602497975,1.0,172.0,0.0,170.9646283703483,0.6200112912852352,282.5,0.0009142394821836673,309000.000005739,62.00112912852352,0.09142394821836673
Marion,,,,37.0,31.1,,245,13.528437327,1820,18.2,36.851333976,40.16064,2490:1,42024,71.833202203,9960,,100.0,2022,68.643880926,17.991967871,0.0,46.0,55.5,0.0,76.0,0.1276,0.1901,0.0861,0.69,High Vulnerability,0.97,Very High Concern,2490.0,1.0,medium,very rural,17.991967871,0.0,6.019602497975,1.0,76.0,0.0,75.5425102101539,0.6089286664161843,101.5,0.000566406250015298,179199.99999516,60.892866641618426,0.056640625001529804
Martin,,1.0,17.328020000000002,27.0,17.0,,324,17.161016949,600,10.6,,34.3879,2908:1,73367,52.034883721,5816,,100.0,2022,71.951219512,31.654057772,0.0,48.0,77.0,2.5,66.0,0.1235,0.1873,0.0822,0.42,Moderate Vulnerability,0.89,Very High Concern,2908.0,1.0,small,very rural,31.654057772,0.0,6.019602497975,1.0,66.0,0.0,65.60270623513365,0.7316771327688538,127.5,0.0006925583921708208,184100.00000195202,73.16771327688538,0.06925583921708207
Mason,,,,36.0,20.1,,234,26.145251397,600,14.4,,69.06077,1448:1,63120,46.499339498,4344,,100.0,2022,77.038369305,20.096685083,0.0,25.0,38.0,5.0,38.0,0.1235,0.1873,0.0822,0.36,Low Vulnerability,0.81,Very High Concern,1448.0,1.0,small,very rural,20.096685083,0.0,6.019602497975,1.0,38.0,0.0,37.77125510507695,0.6618789852349829,68.0,0.0007789232531451322,87300.000000552,66.18789852349829,0.07789232531451322
Matagorda,,14.0,38.20648,36.0,24.0,,1322,13.760799417,6150,16.7,52.085740425,76.24234,1312:1,52241,69.45439515,36725,,36.417633916,2022,68.287769784,25.927842069,0.0,466.0,536.0,22.5,475.0,0.1114,0.1704,0.0738,0.91,Very High Vulnerability,0.94,Very High Concern,1312.0,1.0,large,urban,25.927842069,0.0,6.019602497975,1.0,475.0,0.0,472.14068881346185,0.9869939427824066,1024.5,0.001075929426609103,952199.999984025,98.69939427824066,0.10759294266091031
Maverick,,14.0,23.841150000000003,24.0,27.9,6.915813273,2779,14.939253844,10500,18.0,76.775010553,47.96327,2085:1,41324,79.172413793,58378,,9.2557779498,2022,65.381149757,30.598855733,0.0,704.0,826.0,55.5,991.0,0.107,0.1724,0.0705,0.97,Very High Vulnerability,1.0,Very High Concern,2085.0,1.0,large,very urban,30.598855733,0.0,6.915813273,0.0,991.0,0.0,984.146429046457,0.7153407046165967,1585.5,0.0008875888708597651,1786299.9999810741,71.53407046165967,0.08875888708597651
McCulloch,,4.0,50.1002,27.0,27.1,,229,12.610132159,1440,17.9,,63.9141,1565:1,47617,65.370231862,7823,,35.325365206,2022,83.687718185,21.296177937,0.0,46.5,69.0,12.5,99.0,0.1235,0.1873,0.0822,0.74,High Vulnerability,0.93,Very High Concern,1565.0,1.0,small,urban,21.296177937,0.0,6.019602497975,1.0,99.0,0.0,98.40405935270047,0.4725414815798848,128.0,0.0007683073229238636,166600.000001151,47.25414815798848,0.07683073229238636
