county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),CVAC level of concern for vaccination rollout,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,seg_missing_bool,OH__Low Vulnerability,OH__Moderate Vulnerability,OH__Very High Vulnerability,OH__Very Low Vulnerability,OH__Moderate Concern,OH__Very High Concern,OH__medium,OH__small
Sutton,,4.0,105.9322,46.0,17.3,,135,14.270613108,480,12.4,,160.51364,64612,61.61745828,3738,,,2022,55.070202808,23.488496522,27.0,0.96,0.9399999999999998,0.96,0.96,0.96,0.1235,0.1873,0.0822,0.6,0.94,623.0,1.0,1,0,0,0,0,0,1,0,1
Swisher,,1.0,13.51899,27.0,27.2,,298,15.969989282,1320,17.8,26.446700508,40.87193,39897,72.175597159,7340,,,2022,74.836475568,24.046321526,72.0,0.99009900990099,1.0,1.0,0.99009900990099,0.99009900990099,0.1241,0.1883,0.0824,0.97,1.0,2447.0,1.0,0,0,0,1,0,0,1,0,1
Tarrant,,1245.0,59.2148,50.0,15.4,6.1974459625,67120,11.808502403,266980,13.0,49.408171209,96.21602,72064,58.664603241,2123347,,,2022,89.788856191,25.784763395,28137.0,0.9184099624131516,0.9320019742587036,0.9536428869736892,0.9229279775238238,0.9151828087626712,0.1069,0.1641,0.0701,0.55,0.73,1039.0,1.0,0,0,1,0,0,0,0,0,0
Taylor,,99.0,71.72146,45.0,16.9,5.1831617287,4108,11.673439232,21730,15.9,40.385448991,170.97701,52974,55.241641706,139200,,,2022,82.18707834,24.779454023,1963.0,0.9554242749731476,0.9543501611170784,0.970998925886144,0.958109559613319,0.956498388829216,0.1178,0.1846,0.0776,0.69,0.78,585.0,1.0,0,0,0,0,0,0,0,0,0
Terrell,,0.0,0.0,11.0,13.2,,26,17.105263158,90,9.9,,142.45014,42849,53.6,702,,,2022,66.825775656,18.518518519,,1.0,1.0,1.0,1.0,1.0,0.1166,0.1765,0.0789,0.47,0.91,702.0,1.0,1,0,1,0,0,0,1,0,1
Throckmorton,,1.0,66.62225000000001,21.0,27.7,,64,21.333333333,270,18.7,,67.2495,46820,59.17721519,1487,,,2022,76.858345021,20.847343645,23.0,0.9545454545454548,0.9545454545454548,0.9545454545454548,0.9545454545454548,0.9545454545454548,0.1278,0.1901,0.086,0.27,0.85,1487.0,1.0,1,1,0,0,0,0,1,0,1
Shelby,,5.0,19.78318,41.0,24.4,,1062,15.812983919,4530,17.9,25.850763117,88.30022,41194,74.707085736,24915,,,2022,72.643896268,25.839855509,334.0,0.978319783197832,0.9593495934959352,0.9810298102981032,0.975609756097561,0.978319783197832,0.1428,0.2169,0.0983,0.95,0.99,1133.0,1.0,0,0,0,1,0,0,1,1,0
Johnson,,77.0,43.79554,48.0,11.7,6.3472563473,6366,13.397310436,21590,12.9,46.219005832,66.82445,67382,51.723361751,179575,,,2022,87.914879011,25.79256578,2401.0,0.944778362133734,0.9470323065364392,0.9560480841472576,0.9470323065364392,0.94290007513148,0.1346,0.1961,0.0907,0.51,0.73,1496.0,1.0,0,0,1,0,0,0,0,0,0
Jim Hogg,,1.0,19.23077,33.0,30.5,,146,9.0683229814,970,18.5,,,41620,84.995663487,5184,,,2022,57.605177994,30.13117284,52.0,0.9367088607594938,0.9240506329113924,0.962025316455696,0.9873417721518988,0.8354430379746839,0.1146,0.1867,0.0742,0.99,1.0,,,1,0,0,1,0,0,1,0,1
Carson,,,,48.0,10.7,,194,13.25136612,730,12.2,,187.90571,66597,33.164983165,5854,,,2022,78.559176672,23.009907755,60.0,0.9473684210526312,0.9789473684210528,0.9789473684210528,0.9578947368421056,0.9578947368421056,0.1241,0.1883,0.0824,0.03,0.6,532.0,1.0,1,0,0,0,1,0,0,0,1
Castro,,1.0,13.28021,28.0,20.4,,439,19.792605951,900,11.8,,54.08329,55139,65.521327014,7396,,,2022,73.48455221,28.637101136,110.0,0.9411764705882352,0.92156862745098,0.9705882352941174,0.9509803921568633,0.92156862745098,0.1241,0.1883,0.0824,0.78,0.99,1849.0,1.0,1,0,0,0,0,0,1,0,1
Chambers,,5.0,11.40589,34.0,11.0,,1560,12.181789786,5300,12.8,12.562612314,52.64312,89991,36.765153823,45590,,,2022,85.896537221,28.194779557,675.0,0.9703389830508472,0.9731638418079096,0.9774011299435028,0.9717514124293788,0.961864406779661,0.1377,0.2028,0.0929,0.41,0.79,1900.0,1.0,0,0,1,0,0,0,0,0,0
Cherokee,,22.0,41.78855,42.0,24.4,8.3349486335,1875,13.786764706,7840,15.0,36.356376801,49.17258,45894,65.896836808,52875,,,2022,78.82416397,25.172576832,679.0,0.9753694581280788,0.981937602627258,0.9868637110016424,0.981937602627258,0.9753694581280788,0.1282,0.1918,0.0871,0.92,0.94,2034.0,1.0,0,0,0,1,0,0,1,0,0
Childress,,10.0,136.8738,25.0,24.1,,220,15.30967293,1170,16.1,,125.99748,45473,54.311926606,7143,,,2022,77.59965338,18.493630127,72.0,1.0,0.986301369863014,1.0,1.0,1.0,0.1241,0.1883,0.0824,0.75,0.92,794.0,1.0,1,0,0,0,0,0,1,0,1
Cochran,,2.0,70.10165,22.0,29.4,,144,18.997361478,490,16.9,,69.03693,44584,68.398876404,2897,,,2022,71.832358674,26.855367622,52.0,0.9069767441860468,0.9302325581395352,0.9534883720930236,0.9069767441860468,0.9069767441860468,0.1143,0.1758,0.0766,0.86,0.99,1449.0,1.0,1,0,0,1,0,0,1,0,1
Coke,,,,51.0,18.0,,121,16.133333333,510,15.5,,0.0,51050,52.6,3323,,,2022,73.476923077,20.58380981,35.0,0.9487179487179488,0.9230769230769232,0.9487179487179488,0.9487179487179488,0.9487179487179488,0.1235,0.1873,0.0822,0.62,0.91,3323.0,0.0,1,0,0,0,0,0,1,0,1
Coleman,,5.0,61.16208,26.0,28.1,,309,17.913043478,1340,16.1,22.872433266,37.03704,43623,70.716009654,8100,,,2022,76.030927835,20.592592593,85.0,0.9777777777777776,0.9666666666666665,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.1278,0.1901,0.086,0.42,0.94,2700.0,1.0,0,0,1,0,0,0,1,0,1
Collin,,1044.0,100.89589,56.0,6.7,4.3124346118,24796,8.7766305752,107700,11.1,31.384781793,80.03216,101560,25.903504667,1072069,,,2022,94.228141593,25.333257468,12808.0,0.9483316049533338,0.9416214237784424,0.9568718355395598,0.9502836576587564,0.9436954797779544,0.083,0.1234,0.0542,0.15,0.49,1249.0,1.0,0,0,0,0,1,1,0,0,0
Colorado,,10.0,46.52678,36.0,18.4,,932,18.199570396,2480,11.7,23.78858233,32.39241,52726,66.535874439,21610,,,2022,73.327062618,23.493752892,258.0,0.9586466165413532,0.9548872180451128,0.9624060150375936,0.9586466165413532,0.9548872180451128,0.1114,0.1704,0.0738,0.68,0.93,3087.0,1.0,0,0,0,0,0,0,1,1,0
Comal,,104.0,66.57746999999999,46.0,9.4,5.9625982474,4309,11.661389408,17230,12.2,51.448206932,74.63049000000001,79290,33.643587668,164812,,,2022,91.378741802,22.234424678,1912.0,0.9488233096750092,0.9521852820321252,0.9592827792304816,0.9529323870003736,0.9510646245797536,0.0937,0.1369,0.0619,0.24,0.64,1340.0,1.0,0,1,0,0,0,0,0,0,0
Comanche,,7.0,51.33847,27.0,24.0,,525,16.940948693,1910,14.1,57.889102564,50.90909,47282,66.719745223,13750,,,2022,75.092319055,22.305454545,176.0,0.9548022598870056,0.966101694915254,0.9717514124293788,0.9548022598870056,0.9491525423728812,0.1278,0.1901,0.086,0.73,0.92,1964.0,1.0,0,0,0,0,0,0,1,1,0
Concho,,1.0,36.68379,46.0,20.9,,83,16.147859922,420,13.0,,70.74637,47412,68.764044944,2827,,,2022,73.97260274,18.040325433,13.0,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.43,0.96,1414.0,1.0,1,0,1,0,0,0,1,0,1
Coryell,,14.0,18.43294,29.0,16.8,7.1075401731,1551,8.8572897036,12230,16.3,35.700258261,56.03554999999999,58398,55.780842814,76737,,,2022,87.493280774,22.306058355,974.0,0.9680196801968016,0.9643296432964332,0.9753997539975402,0.9680196801968016,0.959409594095941,0.1264,0.1929,0.0847,0.78,0.82,1785.0,1.0,0,0,0,0,0,0,1,0,0
Cottle,,0.0,0.0,19.0,31.7,,53,15.915915916,380,23.1,,0.0,44430,68.0,1363,,,2022,68.421052632,21.790168745,,1.0,1.0,1.0,1.0,1.0,0.1293,0.1898,0.087,0.94,1.0,1363.0,0.0,1,0,0,1,0,0,1,0,1
Crane,,1.0,20.84636,12.0,12.9,,224,15.352981494,400,8.3,,20.98636,67547,43.441226576,4765,,,2022,72.266666667,28.625393494,71.0,0.9714285714285712,0.9523809523809528,0.9809523809523812,0.9809523809523812,0.9619047619047616,0.1166,0.1765,0.0789,0.47,0.93,4765.0,1.0,1,0,1,0,0,0,1,0,1
Crockett,,1.0,28.868360000000003,24.0,17.7,,134,15.056179775,430,12.4,,0.0,54458,46.7324291,3513,,,2022,66.857962697,25.277540564,32.0,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.69,0.9,3513.0,0.0,1,0,0,0,0,0,1,0,1
Culberson,,1.0,46.06172,16.0,29.4,,86,17.234468938,420,19.0,,93.06654,47479,78.497409326,2149,,,2022,54.790419162,22.801302932,32.0,1.0,1.0,1.0,1.0,1.0,0.1166,0.1765,0.0789,1.0,1.0,1075.0,1.0,1,0,0,1,0,0,1,0,1
Dallam,,5.0,68.61534,29.0,16.0,,634,26.616288833,940,12.9,,151.24433,55253,72.084130019,7273,,,2022,76.791808874,32.655025437,142.0,0.923529411764706,0.8823529411764706,0.9529411764705882,0.9352941176470588,0.9117647058823528,0.1241,0.1883,0.0824,0.55,0.92,661.0,1.0,1,0,1,0,0,0,1,0,1
Dallas,,1863.0,70.68824,51.0,20.1,6.3617250733,109538,15.722044563,364840,14.0,51.204936365,124.62593,65770,73.320643047,2635888,,,2022,84.90331883,25.562770497,37228.0,0.916867037006329,0.9318464472265984,0.9517176574634496,0.920349335323218,0.9114777658016192,0.1078,0.1697,0.0704,0.75,0.83,802.0,1.0,0,0,0,0,0,0,1,0,0
Dawson,,5.0,39.28347,31.0,24.4,,444,13.265610995,2370,18.5,20.624120279,53.95406,47233,66.666666667,12974,,,2022,77.404063205,25.450901804,154.0,0.9032258064516128,0.9483870967741936,0.9741935483870968,0.9225806451612902,0.9096774193548388,0.1235,0.1873,0.0822,0.95,1.0,1853.0,1.0,0,0,0,1,0,0,1,1,0
Cameron,,210.0,49.626270000000005,41.0,34.6,5.0383674846,17765,13.850015982,73730,17.5,78.355916189,82.27638999999999,44440,85.376196594,424180,,,2022,63.020603617,29.513649866,6112.0,0.9763870224611252,0.9794586292954502,0.987713572662699,0.9771549241697064,0.975235169898253,0.105,0.1701,0.0683,0.98,0.98,1215.0,1.0,0,0,0,1,0,0,1,0,0
Callahan,,1.0,7.17206,40.0,19.0,,370,11.649874055,2080,15.0,,56.69738,54862,53.922345483,14110,,,2022,76.265822785,21.176470588,155.0,0.9274611398963732,0.9378238341968912,0.9533678756476685,0.9274611398963732,0.9222797927461136,0.1278,0.1901,0.086,0.3,0.8,1764.0,1.0,1,1,0,0,0,0,0,1,0
Calhoun,,11.0,51.66745,33.0,21.4,,730,13.888888889,3050,14.1,42.275863047,76.18685,58470,61.276041667,21001,,,2022,79.444375234,23.775058331,228.0,0.9894366197183097,0.97887323943662,0.9859154929577464,0.9894366197183097,0.9894366197183097,0.1065,0.1663,0.0699,0.86,0.88,1313.0,1.0,0,0,0,1,0,0,1,1,0
Caldwell,,12.0,27.48259,41.0,18.6,5.6038105912,1591,15.162489279,6230,14.8,42.916038319,47.75006,66128,72.841949048,43979,,,2022,77.217946856,22.817708452,659.0,0.9689213893967092,0.9542961608775138,0.9762340036563072,0.9725776965265082,0.9652650822669102,0.124,0.188,0.0827,0.87,0.97,2094.0,1.0,0,0,0,1,0,0,1,0,0
Jim Wells,,9.0,22.2321,40.0,32.9,4.8959608323,1337,11.739397664,6610,16.1,,76.63404,48773,77.417342483,40452,,,2022,65.366759517,27.135864729,546.0,0.9759036144578316,0.967871485943775,0.9799196787148594,0.9759036144578316,0.969879518072289,0.0992,0.1603,0.0642,0.92,0.99,1305.0,1.0,1,0,0,1,0,0,1,0,0
Anderson,,22.0,38.10514,44.0,27.6,,1613,14.285714286,8400,14.5,41.475037318,65.73826,50879,64.166666667,57805,,,2022,74.327997584,19.036415535,517.0,0.9676258992805756,0.9676258992805756,0.9658273381294964,0.9658273381294964,0.9676258992805756,0.1398,0.2105,0.0948,0.79,0.95,1521.0,1.0,0,0,0,0,0,0,1,0,0
Angelina,,54.0,62.272960000000005,51.0,25.1,7.0544554455,3004,13.286744217,15090,17.3,42.495365935,103.69141,49943,73.401819783,86796,,,2022,85.364065289,25.385962487,1082.0,0.9472361809045226,0.962311557788945,0.9748743718592964,0.9514237855946398,0.9589614740368508,0.125,0.1935,0.0836,0.98,0.89,964.0,1.0,0,0,0,1,0,0,1,0,0
Aransas,,7.0,29.77456,47.0,30.8,,710,16.480965645,4450,18.2,,62.98816,51461,64.733648011,23814,,,2022,85.086215589,18.035609305,197.0,1.0,1.0,1.0,1.0,1.0,0.1183,0.18,0.0772,0.8,0.85,1588.0,1.0,1,0,0,1,0,0,1,1,0
Archer,,,,47.0,11.2,,320,16.46090535,1240,14.2,,,69566,32.075471698,8730,,,2022,77.768289212,21.489117984,92.0,0.9746835443037976,0.9746835443037976,0.9746835443037976,0.968354430379747,0.9746835443037976,0.1293,0.1898,0.087,0.09,0.8,,,1,0,0,0,1,0,1,0,1
Armstrong,,0.0,0.0,39.0,12.4,,69,15.367483296,240,12.2,,0.0,62256,36.858006042,1869,,,2022,85.277777778,22.311396469,20.0,0.9444444444444444,0.888888888888889,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.1241,0.1883,0.0824,0.16,0.56,1869.0,0.0,1,0,0,0,1,1,0,0,1
Austin,,5.0,16.64891,44.0,18.0,,1136,15.256513564,4000,13.4,32.647534793,56.71959999999999,60593,51.572099747,29972,,,2022,80.663843029,23.55198185,349.0,0.9851485148514852,0.9851485148514852,0.9876237623762376,0.9851485148514852,0.9727722772277227,0.1114,0.1704,0.0738,0.49,0.82,1763.0,1.0,0,0,1,0,0,0,1,1,0
Bailey,,2.0,28.57143,37.0,23.3,,413,18.789808917,770,10.9,,104.52441,48259,85.132237312,6697,,,2022,73.054474708,29.416156488,130.0,0.913978494623656,0.9032258064516128,0.956989247311828,0.9354838709677415,0.9247311827956988,0.1143,0.1758,0.0766,0.8,0.96,957.0,1.0,1,0,0,1,0,0,1,0,1
Bandera,,5.0,21.63378,40.0,21.3,,588,15.245009074,3540,16.0,,58.67315,64389,51.036070606,23861,,,2022,84.603886398,16.550018859,182.0,0.962025316455696,0.9556962025316452,0.962025316455696,0.962025316455696,0.9556962025316452,0.1146,0.174,0.0756,0.51,0.77,1704.0,1.0,1,0,1,0,0,0,0,1,0
Bastrop,,24.0,27.050480000000004,42.0,16.4,4.3982407037,3524,15.094016362,10230,12.1,44.881529314,43.66765,74612,69.31923006,91601,,,2022,82.860199442,25.401469416,1429.0,0.9488768396591788,0.9419054996127032,0.9690162664601086,0.9527498063516652,0.9364833462432224,0.124,0.188,0.0827,0.75,0.85,2290.0,1.0,0,0,0,0,0,0,1,0,0
Delta,,1.0,18.75821,44.0,21.5,,165,12.790697674,950,18.1,61.653200746,56.08525,50456,60.397196262,5349,,,2022,69.554695063,23.06973266,81.0,1.0,0.9852941176470588,1.0,1.0,1.0,0.1283,0.1937,0.0866,0.57,0.85,1783.0,1.0,0,0,1,0,0,0,1,0,1
Bee,,7.0,21.49547,33.0,26.1,7.9904115062,681,9.8424627836,5400,16.6,47.317412578,64.58955,46316,81.059212946,32513,,,2022,68.384515825,20.671731307,309.0,0.984,0.9813333333333332,0.9893333333333332,0.9866666666666668,0.9813333333333332,0.1183,0.18,0.0772,0.97,0.99,1548.0,1.0,0,0,0,1,0,0,1,1,0
Bexar,,1531.0,76.41421,39.0,20.5,6.1205886183,49744,9.5222781185,270950,13.9,44.347527864,116.88243,60477,62.528289072,2026823,,,2022,84.235937328,25.065484258,26609.0,0.9428302504501556,0.9567441479783924,0.9686937305614663,0.9459404157799964,0.93967916189229,0.1005,0.1587,0.0641,0.83,0.87,856.0,1.0,0,0,0,1,0,0,1,0,0
Blanco,,5.0,41.90764,46.0,14.6,,471,20.924033763,1500,13.1,,40.75312,66383,44.278903456,12269,,,2022,87.824222937,17.230418127,99.0,0.888888888888889,0.8803418803418804,0.905982905982906,0.888888888888889,0.888888888888889,0.1008,0.1475,0.0669,0.28,0.68,2454.0,1.0,1,1,0,0,0,0,0,1,0
Bosque,,10.0,53.51887000000001,33.0,19.2,,639,15.781674488,3010,16.5,31.720917319,37.62834,58056,65.567911041,18603,,,2022,74.803583735,20.722464119,179.0,0.9032258064516128,0.9447004608294928,0.9677419354838712,0.9032258064516128,0.8986175115207374,0.1248,0.188,0.085,0.62,0.89,2658.0,1.0,0,0,0,0,0,0,1,1,0
Bowie,,67.0,71.85372,44.0,23.4,9.200968523,2073,9.2153811958,15100,16.2,47.805947013,186.13408,50326,62.107033961,93481,,,2022,73.117871832,23.532054642,995.0,0.9477503628447024,0.9571843251088537,0.9716981132075472,0.9542815674891144,0.951378809869376,0.1356,0.2056,0.0926,0.85,0.86,537.0,1.0,0,0,0,1,0,0,1,0,0
Brazoria,,240.0,64.12586,44.0,10.0,4.6175704475,10494,10.229765166,41090,11.4,46.79054136,68.59071,83576,47.46164688,380518,,,2022,90.025285061,25.916776605,4827.0,0.967369589345172,0.9682574916759156,0.9800221975582688,0.9695893451720312,0.9655937846836852,0.1074,0.1608,0.071,0.51,0.69,1458.0,1.0,0,0,1,0,0,0,0,0,0
Brazos,,195.0,85.07445,54.0,19.5,5.0300767476,5607,11.466726655,34500,15.5,38.329016679,71.38096,53570,58.681626928,232555,,,2022,82.959982334,20.583947883,2752.0,0.976948868398994,0.9765297569153394,0.980720871751886,0.9756915339480302,0.9685666387259012,0.1055,0.1682,0.0691,0.65,0.81,1401.0,1.0,0,0,0,0,0,0,1,0,0
Briscoe,,1.0,64.68305,32.0,22.8,,64,20.578778135,230,15.8,,67.2495,50062,55.989583333,1487,,,2022,70.068027211,20.712844654,13.0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.1241,0.1883,0.0824,0.46,0.95,1487.0,1.0,1,0,1,0,0,0,1,0,1
Brooks,,,,38.0,45.0,,164,8.4318766067,1570,22.0,,28.71913,33513,84.130146082,6964,,,2022,64.202020202,27.800114877,102.0,0.9894736842105264,1.0,1.0,1.0,1.0,0.0992,0.1603,0.0642,1.0,0.99,3482.0,1.0,1,0,0,1,0,0,1,0,1
Brown,,22.0,58.10267999999999,40.0,22.3,7.5839653304,1116,13.397358944,5670,15.0,44.298342625,87.689,48752,62.399270184,37633,,,2022,78.534282195,20.939069434,374.0,0.9626168224299064,0.960280373831776,0.969626168224299,0.9672897196261682,0.9579439252336448,0.1278,0.1901,0.086,0.63,0.72,1140.0,1.0,0,0,0,0,0,0,0,0,0
Burleson,,8.0,43.37689,43.0,19.9,,617,14.732569245,2470,13.7,27.199626601,37.80923,64836,62.825144509,18514,,,2022,76.367046602,21.556659825,210.0,0.9674418604651162,0.9534883720930236,0.9767441860465113,0.9720930232558138,0.9534883720930236,0.1225,0.1864,0.0827,0.61,0.83,2645.0,1.0,0,0,0,0,0,0,1,1,0
Bell,,280.0,77.15114,36.0,21.4,6.5978802555,10103,9.8867762044,52720,15.1,43.960578608,186.25296,53639,57.983467788,369927,,,2022,88.011642425,27.429465814,6092.0,0.9594102341717258,0.967215958369471,0.9717259323503904,0.9618386816999132,0.9543798785776236,0.1244,0.1993,0.0815,0.81,0.83,537.0,1.0,0,0,0,1,0,0,1,0,0
Denton,,479.0,53.98966,54.0,7.6,4.2977309677,22582,9.9096885175,93820,11.3,40.090277784,73.09719,90880,32.847341868,919324,,,2022,93.371592062,23.866667247,11506.0,0.9098013676326928,0.9115380440681649,0.931618365353305,0.910778248127646,0.9017692391186368,0.0949,0.1412,0.0617,0.22,0.63,1368.0,1.0,0,1,0,0,0,0,0,0,0
Camp,,11.0,84.00794,35.0,24.8,,500,14.302059497,2080,16.2,30.709870992,38.28484,43130,77.017615731,13060,,,2022,75.538116592,26.003062787,163.0,0.9617834394904456,0.9617834394904456,0.974522292993631,0.9617834394904456,0.9554140127388536,0.1285,0.1874,0.0874,0.9,0.98,2612.0,1.0,0,0,0,1,0,0,1,1,0
Hall,,,,27.0,36.7,,106,15.844544096,580,19.2,,34.02518,36654,78.494623656,2939,,,2022,70.207667732,20.959510037,21.0,0.84375,0.84375,0.84375,0.84375,0.8125,0.1241,0.1883,0.0824,0.95,1.0,2939.0,1.0,1,0,0,1,0,0,1,0,1
Hamilton,,8.0,94.55147,23.0,20.9,,359,18.815513627,1430,17.1,,81.80436999999999,52840,53.748558247,8557,,,2022,74.26005986,21.339254412,74.0,0.988636363636364,0.988636363636364,0.988636363636364,0.988636363636364,0.988636363636364,0.1264,0.1929,0.0847,0.61,0.78,1222.0,1.0,1,0,0,0,0,0,0,0,1
Hansford,,3.0,55.56585,45.0,15.4,,402,23.914336704,840,15.2,,75.77193,61059,57.337151038,5279,,,2022,75.632060247,29.266906611,71.0,0.9125,0.9375,0.9625,0.9375,0.925,0.1241,0.1883,0.0824,0.76,0.83,1320.0,1.0,1,0,0,0,0,0,1,0,1
Hardeman,,5.0,127.12942,34.0,23.6,,166,19.168591224,660,16.6,,49.86288,63479,81.680440771,4011,,,2022,70.813397129,21.366242832,38.0,1.0,1.0,1.0,1.0,1.0,0.1293,0.1898,0.087,0.73,0.96,2006.0,1.0,1,0,0,0,0,0,1,0,1
Hardin,,12.0,20.83261,43.0,12.9,6.2578222778,1643,11.162443101,8850,15.6,72.798951919,60.02916,69151,47.208500326,58305,,,2022,83.684160846,24.406140125,647.0,0.9483793517406964,0.9519807923169268,0.965186074429772,0.95078031212485,0.95078031212485,0.1338,0.1949,0.0899,0.25,0.81,1666.0,1.0,0,1,0,0,0,0,1,0,0
Harrison,,20.0,30.05124,46.0,21.9,6.8382220623,2196,12.913848868,10430,15.7,45.665664738,64.77269,55198,47.736709899,66386,,,2022,72.677320582,24.728105323,795.0,0.9596174282678002,0.9606801275239104,0.971307120085016,0.9628055260361316,0.9564293304994688,0.1276,0.1901,0.0861,0.73,0.94,1544.0,1.0,0,0,0,0,0,0,1,0,0
Hartley,,,,40.0,9.1,,257,21.239669421,670,11.8,,,74686,65.855039638,5443,,,2022,85.097575399,21.091309939,75.0,0.9130434782608696,0.9565217391304348,1.0,0.9130434782608696,0.9130434782608696,0.1241,0.1883,0.0824,0.53,0.74,,,1,0,1,0,0,0,0,0,1
Haskell,,3.0,53.022270000000006,38.0,25.6,,162,16.463414634,1040,18.2,5.5975525434,17.37921,44847,73.987730061,5754,,,2022,71.97039778,17.257559958,33.0,0.9636363636363638,0.9454545454545455,0.9818181818181818,0.9818181818181818,0.9636363636363638,0.1278,0.1901,0.086,0.98,0.99,5754.0,1.0,0,0,0,1,0,0,1,0,1
Hays,,98.0,42.57334,49.0,9.9,3.6802174159,6390,11.620294599,25610,12.0,49.043805255,61.73223,77511,46.116541259,241365,,,2022,87.259527658,22.772150063,3250.0,0.9577224684623252,0.9566996249573816,0.9635185816570064,0.9611319468121382,0.9560177292874188,0.1018,0.157,0.0664,0.49,0.73,1620.0,1.0,0,0,1,0,0,0,0,0,0
Hidalgo,,402.0,46.27567,45.0,32.5,4.3081601622,41968,14.877837807,153810,18.0,83.638571377,94.72121,46653,85.765984729,875200,,,2022,72.829857552,31.794104205,14400.0,0.9694026498989444,0.9784976420390749,0.9883786211542784,0.9716483269705818,0.9685043790702894,0.1074,0.1741,0.0695,0.98,0.99,1056.0,1.0,0,0,0,1,0,0,1,0,0
Hill,,9.0,24.55729,38.0,20.4,,1179,13.508249313,5450,15.3,47.745960301,45.9385,56565,63.524962179,37006,,,2022,81.533526806,22.980057288,431.0,0.9295454545454545,0.9431818181818182,0.9477272727272726,0.9318181818181818,0.925,0.1248,0.188,0.085,0.87,0.93,2177.0,1.0,0,0,0,1,0,0,1,0,0
Hockley,,14.0,60.81404,34.0,19.5,,844,13.777342475,3320,14.4,41.846530848,52.35374,55469,61.847555924,22921,,,2022,76.756287944,25.932550936,285.0,0.9672131147540984,0.96448087431694,0.9754098360655736,0.9726775956284152,0.9672131147540984,0.1143,0.1758,0.0766,0.9,0.97,1910.0,1.0,0,0,0,1,0,0,1,1,0
Hopkins,,11.0,29.66239,48.0,18.9,,1374,14.839615509,5640,15.5,54.260671509,96.8523,53634,60.256965497,37170,,,2022,82.647624686,24.272262577,459.0,0.9864559819413088,0.9864559819413088,0.9977426636568848,0.9909706546275392,0.9864559819413088,0.1283,0.1937,0.0866,0.71,0.76,1033.0,1.0,0,0,0,0,0,0,0,0,0
Houston,,4.0,17.41553,39.0,27.7,,603,13.142981691,4110,17.9,38.683084853,61.30939,45989,69.972451791,22835,,,2022,67.342725285,19.483249398,257.0,0.9136690647482014,0.9352517985611511,0.949640287769784,0.9280575539568344,0.9208633093525178,0.1365,0.206,0.093,0.91,0.97,1631.0,1.0,0,0,0,1,0,0,1,1,0
Howard,,10.0,27.27471,37.0,17.8,,998,12.175186044,5620,15.5,44.230992106,112.2058,58445,52.832428765,36540,,,2022,79.20556632,21.483305966,379.0,0.9361702127659576,0.9404255319148936,0.9680851063829788,0.9595744680851064,0.9638297872340424,0.1235,0.1873,0.0822,0.92,0.97,891.0,1.0,0,0,0,1,0,0,1,1,0
Hudspeth,,,,26.0,33.1,,231,22.669283611,770,17.3,,,40666,86.979166667,4906,,,2022,58.828748891,19.832857725,25.0,0.9,0.9666666666666665,1.0,0.9333333333333336,0.9333333333333336,0.1166,0.1765,0.0789,0.98,0.98,,,1,0,0,1,0,0,1,0,1
Hutchinson,,6.0,28.65603,40.0,15.4,,810,14.586709887,3460,16.2,65.519667941,53.19921000000001,62536,51.694708608,20677,,,2022,83.163698049,24.858538473,215.0,0.9330985915492956,0.9507042253521124,0.9401408450704224,0.936619718309859,0.9295774647887322,0.1241,0.1883,0.0824,0.66,0.86,1880.0,1.0,0,0,0,0,0,0,1,1,0
Irion,,0.0,0.0,45.0,7.4,,49,13.315217391,230,14.1,,0.0,73776,35.254237288,1564,,,2022,65.880503145,21.803069054,18.0,0.894736842105263,0.894736842105263,0.894736842105263,0.894736842105263,0.894736842105263,0.1235,0.1873,0.0822,0.2,0.88,1564.0,0.0,1,1,0,0,0,0,1,0,1
Jack,,4.0,44.767770000000006,37.0,18.4,,364,18.12749004,1390,15.7,,55.21201000000001,56028,65.278628291,9056,,,2022,73.745661092,21.643109541,96.0,0.9528301886792452,0.9716981132075472,1.0,0.9528301886792452,0.9528301886792452,0.1293,0.1898,0.087,0.65,0.98,1811.0,1.0,1,0,0,0,0,0,1,0,1
Jackson,,2.0,13.55014,39.0,17.5,,645,16.517285531,2190,14.8,34.328414959,74.05413,56101,54.262144821,14854,,,2022,76.401299756,25.380368924,209.0,0.9791666666666664,0.9916666666666668,0.9916666666666668,0.9875,0.9916666666666668,0.1134,0.1709,0.0762,0.68,0.93,1350.0,1.0,0,0,0,0,0,0,1,1,0
