county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),CVAC level of concern for vaccination rollout,other_pc_provider_ratio_numerator,seg_missing_bool
Henderson,,25.0,30.37704,52.0,30.3,7.9693975135,2247,12.282044274,13340,16.6,41.185002057,49.55461,49896,66.960838389,82737,51.03279065,60.110528192,2021,74.974802484,21.274641333,945.0,0.9561497326203208,0.9529411764705882,0.9636363636363636,0.958288770053476,0.9561497326203208,0.1398,0.2105,0.0948,0.72,0.9,2018.0,0
Hidalgo,,399.0,46.07715,45.0,37.4,4.5097281278,38973,13.555401744,154400,18.2,73.620250649,88.29214,41656,86.283288134,868707,50.95929928,5.1386929524,2021,68.444901299,32.131892571,13260.0,0.973253493013972,0.9815226689478188,0.989848873681209,0.9741659538066724,0.9698887938408896,0.1074,0.1741,0.0695,0.98,0.99,1133.0,0
Hill,,9.0,24.75656,38.0,18.1,,1132,12.906168054,5740,16.2,42.424784301,35.47164,53210,65.250037543,36649,50.317880433,76.266066289,2021,77.84020936,23.138421239,431.0,0.9310344827586208,0.9471264367816092,0.9586206896551724,0.9310344827586208,0.9195402298850576,0.1248,0.188,0.085,0.87,0.93,2819.0,0
Hockley,,14.0,60.922540000000005,32.0,19.7,,766,12.433046583,3290,14.2,38.280762643,43.4386,51149,61.96369637,23021,50.149863168,39.847394811,2021,75.840940353,25.680900048,281.0,0.9900332225913622,0.9867109634551496,0.9900332225913622,0.9900332225913622,0.9800664451827242,0.1143,0.1758,0.0766,0.9,0.97,2302.0,0
Hood,,29.0,47.90459,52.0,14.8,7.5325268204,1383,10.330918055,7740,13.6,70.459891896,47.045080000000006,74534,51.187904968,61643,51.26291712,32.845531632,2021,85.15258216,21.077819055,650.0,0.9086460032626428,0.9249592169657422,0.931484502446982,0.9119086460032626,0.9037520391517128,0.1134,0.1689,0.0762,0.26,0.66,2126.0,0
Hopkins,,10.0,27.16653,48.0,20.2,6.287331028,1275,13.62761864,5960,16.4,49.157028235,94.38033,50332,63.06345733,37084,50.763132348,59.62572168,2021,78.687425507,24.164059972,461.0,0.954337899543379,0.9497716894977168,0.9611872146118722,0.95662100456621,0.9497716894977168,0.1283,0.1937,0.0866,0.71,0.76,1060.0,0
Houston,,4.0,17.26445,40.0,28.8,,549,11.68333688,4580,20.0,43.299238163,47.89272,43601,67.927382753,22968,46.473354232,73.487274566,2021,63.536112458,19.766631836,240.0,0.9329896907216496,0.9587628865979382,0.9587628865979382,0.9329896907216496,0.9329896907216496,0.1365,0.206,0.093,0.91,0.97,2088.0,0
Howard,,10.0,27.42807,37.0,18.6,7.6093849081,868,10.791993037,5590,15.2,41.228787457,111.82631,61112,58.323474734,36664,42.856753218,20.064549297,2021,73.590021692,21.852498364,352.0,0.9782082324455206,0.9782082324455206,0.980629539951574,0.980629539951574,0.9830508474576272,0.1235,0.1873,0.0822,0.92,0.97,894.0,0
Hudspeth,,,,25.0,41.2,,165,16.003879728,790,19.2,,,39309,87.972508591,4886,46.909537454,100.0,2021,54.192229039,20.814572247,32.0,0.9117647058823528,1.0,1.0,0.9411764705882352,0.9117647058823528,0.1166,0.1765,0.0789,0.98,0.98,,1
Hunt,,27.0,27.9813,41.0,20.3,7.358538442,2677,11.141168637,15300,16.6,52.814313515,82.1551,57513,59.808059201,98594,50.773880764,56.631332072,2021,78.052969357,23.831064771,1301.0,0.9833948339483396,0.9787822878228782,0.985239852398524,0.9843173431734318,0.981549815498155,0.1122,0.1653,0.0743,0.83,0.87,1217.0,0
Hutchinson,,5.0,23.58713,40.0,16.3,,620,10.913571554,3480,16.1,44.040500657,52.53606,57936,50.910380705,20938,49.45553539,22.564334086,2021,79.203348247,25.346260388,229.0,0.95,0.9576923076923076,0.9576923076923076,0.95,0.953846153846154,0.1241,0.1883,0.0824,0.66,0.86,1903.0,0
Irion,,0.0,0.0,47.0,9.0,,35,9.8870056497,210,13.9,,0.0,68630,28.947368421,1536,49.153645833,100.0,2021,67.595307918,22.526041667,21.0,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.2,0.88,1536.0,1
Jack,,4.0,45.23352,33.0,19.4,,291,14.528207688,1300,14.7,,22.38388,55358,61.861313869,8935,43.514269726,53.217602831,2021,68.907828283,21.712367096,90.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.1293,0.1898,0.087,0.65,0.98,4468.0,1
Jackson,,1.0,6.72314,38.0,18.4,,470,11.886697016,2240,15.1,41.016724824,67.75068,55800,54.76988723,14760,50.237127371,61.818827709,2021,72.828960748,25.379403794,229.0,0.9827586206896552,0.9913793103448276,0.9956896551724138,0.9827586206896552,0.9870689655172412,0.1134,0.1709,0.0762,0.68,0.93,1476.0,0
Jasper,,13.0,36.23996,40.0,28.2,,865,9.742088073,6540,18.4,62.299099408,67.55045,47252,64.079452512,35529,50.524923302,78.185382246,2021,65.282931354,23.752427594,394.0,0.9563636363636364,0.9490909090909092,0.9563636363636364,0.9563636363636364,0.9345454545454546,0.1428,0.2169,0.0983,0.82,0.92,1480.0,0
Jeff Davis,,1.0,44.40497,21.0,39.0,,20,18.691588785,260,11.7,,43.97537,53362,50.751879699,2274,48.812664908,100.0,2021,61.19544592,6.8161829376,13.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.1166,0.1765,0.0789,0.36,0.89,2274.0,1
Dickens,,1.0,44.46421,32.0,26.2,,68,15.384615385,380,17.3,,45.2284,41973,67.346938776,2211,44.504748982,100.0,2021,77.278106509,18.181818182,19.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.1143,0.1758,0.0766,0.88,0.93,2211.0,1
Hall,,1.0,33.0251,27.0,40.5,,104,14.710042433,590,19.3,,33.73819,35940,75.409836066,2964,51.079622132,100.0,2021,59.905288082,22.132253711,29.0,0.7894736842105263,0.8421052631578947,0.8947368421052632,0.7894736842105263,0.7894736842105263,0.1241,0.1883,0.0824,0.95,1.0,2964.0,1
Hale,,10.0,29.55956,35.0,23.9,,1068,11.350834308,5100,14.9,32.793294307,59.86948,49187,72.396121884,33406,47.883613722,23.099826317,2021,77.215768773,26.78860085,405.0,0.9767441860465116,0.986046511627907,0.9930232558139536,0.983720930232558,0.983720930232558,0.1143,0.1758,0.0766,0.93,0.97,1670.0,0
Jefferson,,134.0,52.54881,45.0,24.4,8.8331963846,6328,10.077556416,47160,18.5,49.712983165,129.19126,55173,71.318875652,251565,48.868483295,8.4020089348,2021,72.827676689,24.061773299,3112.0,0.9673430564362714,0.972415979708307,0.9816106531388712,0.9708306911857958,0.962270133164236,0.1231,0.1913,0.0827,0.86,0.95,774.0,0
Grimes,,7.0,24.68265,48.0,20.5,,951,14.466078491,4510,16.3,35.697997195,38.08864,51651,65.557476232,28880,45.592105263,68.903172455,2021,73.010764621,22.09833795,396.0,0.9577922077922078,0.9707792207792209,0.9707792207792209,0.9675324675324676,0.9642857142857144,0.1225,0.1864,0.0827,0.86,0.9,2625.0,0
Donley,,,,18.0,24.5,,91,13.541666667,520,15.4,44.845609402,152.53203,41093,58.289703316,3278,50.823672971,100.0,2021,63.146067416,19.371568029,34.0,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.1241,0.1883,0.0824,0.45,0.82,656.0,0
Duval,,,,34.0,33.5,,281,9.7909407666,2160,19.0,,44.81491,37100,78.638941399,11157,48.8482567,67.042946868,2021,64.027342637,25.625168056,143.0,0.9932432432432432,1.0,1.0,1.0,1.0,0.1146,0.1867,0.0742,1.0,1.0,2231.0,1
Eastland,,6.0,32.74752,40.0,24.2,,545,13.49343897,3370,18.4,42.842566473,43.57298,46991,62.257495591,18360,50.0,60.345477049,2021,66.805298829,21.149237473,212.0,0.945,0.955,0.975,0.95,0.94,0.1278,0.1901,0.086,0.81,0.98,2295.0,0
Ector,,94.0,57.98031,41.0,17.0,5.3865336658,6773,13.373482081,18580,11.7,37.037137093,84.82581,65564,54.063192905,166223,48.946896639,9.4552614308,2021,82.17780316,30.278601638,2773.0,0.9557862360630528,0.9611687812379854,0.9811610918877356,0.9607843137254902,0.954632833525567,0.1113,0.171,0.0731,0.79,0.88,1179.0,0
Edwards,,1.0,51.86722,32.0,34.5,,73,16.404494382,260,12.8,,0.0,40424,69.174757282,1932,46.997929607,100.0,2021,45.88086185,21.739130435,20.0,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.107,0.1724,0.0705,0.44,0.92,1932.0,1
El Paso,,407.0,48.4087,33.0,26.2,4.5448543006,24362,10.351919367,125910,15.0,47.643653088,84.12393,48629,76.784561912,839238,50.573377278,2.1743664811,2021,78.495397115,26.74080535,10878.0,0.9704517473245572,0.9767023392366702,0.9824794014584716,0.9696940998200588,0.9668529216781891,0.0965,0.1577,0.0608,0.95,0.96,1189.0,0
Ellis,,76.0,42.35493,52.0,12.8,6.4900307775,6757,13.477341631,20710,12.3,40.864046097,57.89229,78341,49.000509944,184826,50.61463214,31.975135352,2021,87.793812274,26.515749949,2591.0,0.9635135135135136,0.9652027027027028,0.9726351351351352,0.9668918918918918,0.9652027027027028,0.1147,0.169,0.0766,0.39,0.7,1727.0,0
Erath,,23.0,54.1865,50.0,18.9,6.9868995633,1144,12.782122905,6110,14.7,71.791061207,53.86669,53044,52.236820223,42698,50.997704811,46.320929005,2021,80.787054064,20.677783503,474.0,0.97459584295612,0.979214780600462,0.979214780600462,0.97459584295612,0.97459584295612,0.1134,0.1689,0.0762,0.63,0.87,1856.0,0
Guadalupe,,51.0,31.15569,40.0,11.2,5.2058684335,3465,8.0210190051,17950,11.6,40.604939109,39.5572,78801,42.854100106,166847,50.526530294,26.16225586,2021,86.124561079,24.734637123,1845.0,0.9770392749244712,0.9782477341389728,0.9842900302114804,0.980664652567976,0.9758308157099698,0.1024,0.1543,0.0667,0.43,0.77,2528.0,0
Fannin,,6.0,17.00391,44.0,16.1,,968,12.260924636,5080,14.9,32.616133047,42.23686,56123,57.521015918,35514,46.849129921,70.529264337,2021,72.119168072,21.157853241,345.0,0.9569620253164556,0.959493670886076,0.9696202531645568,0.9620253164556962,0.9620253164556962,0.1317,0.1945,0.0881,0.58,0.86,2368.0,0
Fayette,,8.0,31.55943,46.0,15.3,,774,14.499812664,3350,13.4,16.640111385,47.34475,62195,53.529723992,25346,50.737789,67.137737232,2021,63.437328955,20.022883295,244.0,0.98932384341637,0.99288256227758,0.99288256227758,0.98932384341637,0.98932384341637,0.124,0.188,0.0827,0.44,0.84,2112.0,0
Fisher,,1.0,26.048450000000003,11.0,22.2,,134,15.783274441,610,15.7,13.980318968,104.43864,51053,54.693140794,3830,49.973890339,100.0,2021,70.206121174,21.35770235,29.0,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.1278,0.1901,0.086,0.43,0.91,958.0,0
Floyd,,4.0,68.52835,35.0,30.3,,188,11.655300682,890,15.1,27.429287969,35.01401,45022,80.337552743,5712,49.737394958,53.319888303,2021,73.844121532,26.418067227,59.0,0.95,0.95,0.95,0.95,0.95,0.1143,0.1758,0.0766,0.83,0.97,2856.0,0
Foard,,0.0,0.0,34.0,26.2,,41,16.078431373,190,13.3,,86.58009,38615,70.33492823,1155,52.640692641,100.0,2021,69.981238274,20.0,,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.1293,0.1898,0.087,0.48,0.93,1155.0,1
Falls,,2.0,11.53735,34.0,28.1,,444,11.970881639,3400,19.6,41.575384311,46.25079,41484,78.619153675,17297,52.616060589,67.356990932,2021,61.261781112,20.963172805,164.0,0.9707602339181286,0.9707602339181286,1.0,0.9707602339181286,0.9649122807017544,0.1248,0.188,0.085,0.98,0.99,2162.0,0
Franklin,,3.0,27.8655,44.0,22.8,,281,10.782808903,1540,14.4,64.711445951,18.64802,50630,59.839605182,10725,50.237762238,69.12776992,2021,80.933165195,23.142191142,99.0,0.9901960784313726,0.9901960784313726,1.0,1.0,1.0,0.1283,0.1937,0.0866,0.53,0.79,5363.0,0
Fort Bend,,677.0,85.92918999999999,50.0,7.4,4.2025063869,18645,8.1316946373,81310,11.0,44.868418509,71.08643,101361,37.491583522,811688,50.931392358,5.5357676703,2021,92.608971637,27.308399286,9128.0,0.972374283895608,0.9801400381922344,0.9838319541693188,0.97555697008275,0.9718650541056651,0.0795,0.1228,0.0524,0.29,0.54,1407.0,0
Grayson,,62.0,46.27176,52.0,17.1,6.5705420697,4372,13.200084539,20230,15.7,44.640238428,80.75647000000001,57439,54.736842105,136212,51.099756262,43.150475277,2021,75.71511124,23.663847532,1770.0,0.9542631281761716,0.9491812535290796,0.9632975719932242,0.9553924336533032,0.9520045172219084,0.1317,0.1945,0.0881,0.66,0.79,1238.0,0
Gray,,10.0,45.67253,46.0,19.0,,749,12.825342466,3550,15.7,76.582129981,73.1061,52543,59.398496241,21886,46.20762131,19.387619259,2021,73.072044647,25.322123732,239.0,0.9477611940298508,0.9552238805970148,0.9664179104477612,0.9440298507462688,0.9402985074626866,0.1241,0.1883,0.0824,0.84,0.95,1368.0,0
Gonzales,,8.0,38.41352,39.0,23.7,,841,14.512510785,3000,14.5,31.839773913,52.79071,48425,77.28114868,20837,49.34971445,65.279951532,2021,75.434546442,26.707299515,282.0,0.9931740614334472,0.9931740614334472,0.9965870307167236,0.9965870307167236,0.9965870307167236,0.1134,0.1709,0.0762,0.9,0.98,1894.0,0
Goliad,,,,41.0,22.5,,196,11.632047478,1120,14.9,4.9295774648,13.05824,56758,52.105263158,7658,50.822669104,100.0,2021,66.960029336,20.723426482,66.0,0.9651162790697676,0.9651162790697676,0.9767441860465116,0.9767441860465116,0.9651162790697676,0.1134,0.1709,0.0762,0.58,0.97,7658.0,0
Glasscock,,0.0,0.0,48.0,10.7,,66,17.054263566,140,9.9,,0.0,93759,35.409836066,1409,44.854506742,100.0,2021,73.200992556,25.408090845,12.0,0.92,0.84,0.92,0.92,0.88,0.1235,0.1873,0.0822,0.18,0.81,1409.0,1
Gregg,,104.0,84.06962,50.0,24.2,6.9596496716,3750,11.483693156,21240,17.2,28.068824846,147.64613,53137,63.376313276,123945,51.378433983,13.36235932,2021,79.13550374,25.71382468,1704.0,0.9483568075117372,0.9483568075117372,0.948943661971831,0.948943661971831,0.9477699530516432,0.1265,0.1924,0.0851,0.88,0.79,677.0,0
Garza,,1.0,15.20219,36.0,24.4,,142,12.885662432,910,14.5,,32.107879999999994,48975,72.652218782,6229,34.981537968,22.334004024,2021,78.872326636,16.728206775,51.0,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9411764705882352,0.1143,0.1758,0.0766,0.72,0.96,3115.0,1
Galveston,,256.0,75.7643,47.0,16.1,4.9890102222,9010,10.510107667,49100,15.0,42.371129395,91.77556,73214,47.352184268,342139,50.914102163,6.1498271595,2021,85.776280901,24.052797255,3869.0,0.9528081823075544,0.9633949398887494,0.9746994437466356,0.9547819845684552,0.9537053651534184,0.1049,0.1574,0.0689,0.58,0.73,1090.0,0
Gaines,,4.0,19.13784,26.0,19.5,,1887,24.386146291,2550,12.5,59.332915898,18.61158,67171,58.092643052,21492,49.390470873,63.043478261,2021,76.892635926,36.115764005,452.0,0.8081180811808119,0.8044280442804428,0.8154981549815498,0.8081180811808119,0.8044280442804428,0.1166,0.1765,0.0789,0.68,0.99,5373.0,0
Frio,,4.0,20.18571,34.0,35.9,,483,10.153458062,2780,14.3,,68.94514000000001,40360,81.108633323,20306,40.825371811,22.181564733,2021,63.099955967,23.259135231,222.0,0.9758454106280192,0.9855072463768116,0.9903381642512076,0.9758454106280192,0.9806763285024156,0.1146,0.174,0.0756,0.99,0.99,1450.0,1
Freestone,,6.0,30.29079,37.0,19.5,,608,12.969283276,3600,18.3,27.925882756,55.78942000000001,52511,58.287444934,19717,48.034690876,66.476584578,2021,66.987274342,22.680935234,216.0,0.9352226720647774,0.931174089068826,0.951417004048583,0.9392712550607288,0.9352226720647774,0.1248,0.188,0.085,0.84,0.97,1792.0,0
Gillespie,,32.0,119.38517,53.0,13.6,,950,16.958229204,3420,13.1,,55.58026,62143,49.892588614,26988,51.27093523,53.653822925,2021,79.193940527,19.738402253,236.0,0.9403508771929824,0.9438596491228072,0.9649122807017544,0.9403508771929824,0.9192982456140352,0.1008,0.1475,0.0669,0.36,0.61,1799.0,1
Navarro,,20.0,39.9098,49.0,21.9,6.4462466209,1995,14.700464225,7880,16.1,35.738039361,51.288120000000006,50778,71.84841454,50694,,,2022,79.787537838,26.545547797,731.0,0.9702380952380956,0.9613095238095242,0.982142857142857,0.9717261904761902,0.9672619047619044,0.1248,0.188,0.085,0.97,0.95,1950.0,0
Nacogdoches,,46.0,70.54782,48.0,23.5,3.7787701821,1877,12.297713425,12290,18.8,44.837333433,105.01444,49375,66.7602318,64753,,,2022,82.141805176,23.138696277,797.0,0.955665024630542,0.955665024630542,0.9704433497536944,0.9519704433497536,0.9593596059113296,0.125,0.1935,0.0836,0.98,0.9,952.0,0
Motley,,0.0,0.0,30.0,27.5,,45,18.218623482,190,15.1,,84.38819,46712,69.333333333,1185,,,2022,69.758064516,20.337552743,11.0,1.0,1.0,1.0,1.0,0.909090909090909,0.1143,0.1758,0.0766,0.7,0.87,1185.0,1
Morris,,2.0,16.144660000000002,41.0,25.1,,333,11.396303901,2220,18.0,18.932481298,40.34536,45122,78.012684989,12393,,,2022,81.083172147,22.835471637,140.0,0.9645390070921984,0.9787234042553188,0.98581560283688,0.9645390070921984,0.9645390070921984,0.1283,0.1937,0.0866,0.73,0.97,2479.0,0
Moore,,8.0,38.20439,42.0,14.8,,1261,18.435672515,2500,11.7,47.735483071,33.891740000000006,53341,63.243132431,20654,,,2022,84.742453822,31.383751331,402.0,0.9430693069306928,0.9381188118811882,0.9603960396039608,0.9480198019801982,0.9504950495049506,0.1241,0.1883,0.0824,0.7,0.88,2951.0,0
Mitchell,,4.0,46.811,25.0,21.9,,257,14.066776136,1100,12.9,31.043898712,36.57644,46156,54.197349043,8202,,,2022,72.426622571,22.055596196,77.0,0.95,0.95,0.99,0.95,0.99,0.1278,0.1901,0.086,0.62,0.97,2734.0,0
Montague,,6.0,30.27551,31.0,18.2,,668,14.371772806,3440,17.7,,20.03807,56012,54.840596666,19962,,,2022,75.806249216,22.517783789,218.0,0.8632478632478638,0.8974358974358976,0.9230769230769232,0.8717948717948718,0.8461538461538463,0.1293,0.1898,0.087,0.58,0.93,4991.0,1
Mills,,1.0,20.52124,21.0,22.8,,187,19.159836066,810,16.5,,61.98347,49089,55.86797066,4840,,,2022,76.484018265,20.41322314,34.0,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.1264,0.1929,0.0847,0.77,0.95,1613.0,1
Milam,,2.0,8.057039999999999,45.0,24.0,,765,12.781954887,4080,16.5,22.144518694,68.80363,49961,68.870826011,24708,,,2022,73.088297423,23.283956613,311.0,0.9381107491856676,0.95114006514658,0.964169381107492,0.9446254071661236,0.9478827361563515,0.1225,0.1864,0.0827,0.76,0.95,1453.0,0
Midland,,64.0,36.19254,42.0,13.1,5.3123462863,8566,16.212737769,17820,10.6,46.403199697,109.07271,92117,43.829389387,177863,,,2022,86.817342058,28.918324778,2980.0,0.9456643096390028,0.9464086341644956,0.9761816151842202,0.9553405284704132,0.927800521027168,0.1034,0.1564,0.067,0.47,0.72,917.0,0
Montgomery,,367.0,60.42236,50.0,10.9,5.0126287158,18670,11.22372914,70560,12.3,48.871364123,77.11331,85348,45.358124246,626351,,,2022,91.675051891,25.911350026,8474.0,0.942178447276941,0.9403244495944384,0.9565469293163382,0.9478563151796056,0.9415990730011592,0.1086,0.1585,0.0725,0.39,0.67,1297.0,0
Newton,,,,31.0,27.9,,397,14.368440101,2760,19.9,36.053640407,14.9098,45769,71.358695652,13414,,,2022,75.019516003,18.838526912,113.0,0.9203539823008848,0.8938053097345131,0.9469026548672564,0.9380530973451328,0.929203539823009,0.1428,0.2169,0.0983,0.72,0.96,6707.0,0
Randall,,87.0,63.17486,50.0,11.6,5.8808267751,2992,8.6900958466,16220,12.1,52.127680731,61.47292,71041,42.455462546,139899,,,2022,89.684979637,24.005889963,1731.0,0.9567979669631512,0.9606099110546382,0.9669631512071156,0.96569250317662,0.9555273189326556,0.1021,0.1521,0.0667,0.22,0.6,1627.0,0
Nueces,,290.0,80.04549,42.0,25.9,5.1223676722,9432,10.332927992,52970,14.7,45.446755603,112.90163,55727,64.534606205,363148,,,2022,84.219279288,24.16645555,4170.0,0.9740721911540418,0.976868327402135,0.9839857651245548,0.9758515505846468,0.9740721911540418,0.1011,0.1589,0.0646,0.84,0.89,886.0,0
Ochiltree,,4.0,40.66694,34.0,14.2,,630,19.786432161,1290,12.7,63.729356667,52.09419,71477,59.240849526,9598,,,2022,81.185491006,31.100229214,104.0,0.9483870967741936,0.9483870967741936,0.9483870967741936,0.9483870967741936,0.9419354838709674,0.1241,0.1883,0.0824,0.58,0.9,1920.0,0
Oldham,,,,46.0,28.8,,34,12.546125461,260,12.3,,0.0,61013,44.831013917,2135,,,2022,84.674922601,22.201405152,27.0,0.9705882352941174,0.9705882352941174,0.9705882352941174,0.9705882352941174,0.9705882352941174,0.1241,0.1883,0.0824,0.43,0.72,2135.0,1
Orange,,15.0,17.98647,44.0,21.1,7.4674906656,2490,11.632252639,13830,16.5,75.514927876,47.05712,61323,58.892993799,82878,,,2022,86.173582515,24.957165955,1038.0,0.9232758620689652,0.9206896551724136,0.9396551724137936,0.930172413793104,0.9275862068965516,0.1338,0.1949,0.0899,0.58,0.86,2125.0,0
Palo Pinto,,11.0,37.68543,47.0,20.9,,1020,14.742014742,4920,17.2,70.613260161,54.57026,59450,67.691631891,29320,,,2022,82.097929166,23.066166439,351.0,0.9200000000000002,0.9446153846153844,0.96,0.9261538461538464,0.9353846153846156,0.1134,0.1689,0.0762,0.88,0.93,1833.0,0
Panola,,8.0,34.49168,38.0,19.5,,768,13.726541555,3710,15.9,23.695498432,30.18933,51936,53.31302361,23187,,,2022,79.993073193,23.02152068,262.0,0.9666666666666665,0.9666666666666665,0.9703703703703702,0.9703703703703702,0.9666666666666665,0.1282,0.1918,0.0871,0.7,0.92,3312.0,0
Parker,,57.0,39.89418,48.0,9.8,5.048099819,4353,11.700354801,16710,12.5,53.323090932,50.60797,88617,33.992865439,148198,,,2022,88.527307625,24.615716811,1931.0,0.9349830179524502,0.928675400291121,0.9383794274623968,0.939835031538088,0.9301310043668124,0.1198,0.1716,0.0811,0.26,0.68,1976.0,0
Parmer,,1.0,10.41124,31.0,17.7,,599,21.423462089,1210,12.5,,115.52195,61989,72.020725389,9522,,,2022,75.56800498,27.578239866,148.0,0.9438775510204084,0.9387755102040816,0.9336734693877552,0.9438775510204084,0.9336734693877552,0.1241,0.1883,0.0824,0.76,0.97,866.0,1
Pecos,,9.0,56.87923,15.0,19.7,,700,17.382666998,1890,12.0,,76.34559,52792,64.914543696,15718,,,2022,70.357436319,24.576918183,186.0,0.9615384615384612,0.9725274725274722,0.9890109890109888,0.9615384615384612,0.9560439560439562,0.1166,0.1765,0.0789,0.82,0.98,1310.0,1
Polk,,28.0,54.52457,46.0,22.9,6.408470326,1552,14.817643689,8990,18.4,44.988478357,52.83517,47535,61.64879745,52995,,,2022,76.62858735,20.056609114,496.0,0.9550359712230218,0.971223021582734,0.983812949640288,0.9604316546762588,0.9676258992805756,0.1365,0.206,0.093,0.91,0.97,1893.0,0
