county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Other Primary Care Provider Ratio (str),Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,mmr_doses_0_24_months,mmr_doses_2_8_years,mmr_doses_9_17_years,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_mmr_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,pop_tertiles,rural_pop_quartiles,%_pop_youth_imputed,%_pop_youth_imputed_yes_no,imr_imputed,imr_imputed_yes_no,live_births_imputed,live_births_imputed_yes_no,pop_0_24mos,mmr_dose_rate_0_24_months,mmr_doses_<18yrs,#_pop_youth_imputed,mmr_dose_rate_<18yrs,seg_missing_bool,segregation_imputed,segregation_imputed_yes_no
Coke,6.0344827586,,,46.0,21.4,,113,15.311653117,510,15.6,,0.0,3370:0,44804,53.537284895,3370,50.56379822,100.0,2020,71.105858132,,28.5,27.5,0.0,37.0,0.9736842105263158,0.9473684210526316,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.1235,0.1873,0.0822,0.62,High Vulnerability,0.91,Very High Concern,3370.0,0.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,37.0,0.0,36.77924417122965,77.48935749553537,56.0,79092.35725780998,0.0708033012816422,True,41.965456189,1.0
Coleman,11.265164645,5.0,59.31198,25.0,30.6,,265,14.33207139,1500,17.8,52.707060421,59.545080000000006,1679:1,39484,64.323507181,8397,49.505775872,51.545812254,2020,73.481429445,,46.0,55.0,2.5,74.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1278,0.1901,0.086,0.42,Moderate Vulnerability,0.94,Very High Concern,1679.0,1.0,small,urban,23.469542212999997,1.0,5.96637375055,1.0,74.0,0.0,73.5584883424593,62.53527096130925,103.5,197073.74596256096,0.05251841106205105,False,52.707060421,0.0
Collin,7.7723144254,918.0,94.67792,55.0,6.7,4.2660106258,22472,8.253147449,130090,14.2,24.937604784,71.92985,1390:1,96936,23.07329027,1005146,50.773121517,5.2427266371,2020,93.4957124165,,6463.0,5757.0,231.0,11422.0,0.9547042754589924,0.9478432119941554,0.9587700908455624,0.9554666158439744,0.9562289562289562,0.9473985134362491,0.083,0.1234,0.0542,0.15,Very Low Vulnerability,0.49,Moderate Concern,1390.0,1.0,large,very urban,23.469542212999997,1.0,4.2660106258,0.0,11422.0,0.0,11373.273626632112,56.826206879134446,12451.0,23590316.477228094,0.05278013125436041,False,24.937604784,0.0
Collingsworth,7.6923076923,,,14.0,26.7,,188,22.70531401,400,13.3,,168.80486,592:1,39536,61.054421769,2962,51.080351114,100.0,2020,68.40805059050001,,34.5,22.5,0.0,23.0,0.9,0.925,0.9,0.9,0.9,0.9,0.1241,0.1883,0.0824,0.89,Very High Vulnerability,0.98,Very High Concern,592.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,23.0,0.0,22.86277340373735,150.90032775446363,57.0,69516.78403490598,0.08199458705019926,True,41.965456189,1.0
Colorado,8.6714841579,10.0,47.09872,31.0,21.9,11.160714286,727,14.218658322,2850,13.6,26.476277405,28.27921,3536:1,48258,64.609286523,21217,49.733704105,62.613777906,2020,72.54272594,,141.0,125.0,2.5,221.0,0.9887005649717514,0.9943502824858758,0.9943502824858758,0.9887005649717514,0.9887005649717514,0.9887005649717514,0.1114,0.1704,0.0738,0.68,High Vulnerability,0.93,Very High Concern,3536.0,1.0,medium,rural,23.469542212999997,1.0,11.160714286,0.0,221.0,0.0,218.533482142794,64.52100548503952,268.5,497953.2771332209,0.05392072154756927,False,26.476277405,0.0
Comal,7.8039215686,98.0,69.49911,44.0,10.2,5.4650047939,3235,9.5261933508,15260,11.8,46.330893613,64.70179999999999,1546:1,76523,31.555606095,148373,50.57523943,46.145549082,2020,90.286096425,,1431.0,1322.0,28.0,1662.0,0.949343339587242,0.952720450281426,0.9549718574108818,0.951969981238274,0.951594746716698,0.950844277673546,0.0937,0.1369,0.0619,0.24,Low Vulnerability,0.64,High Concern,1546.0,1.0,large,urban,23.469542212999997,1.0,5.4650047939,0.0,1662.0,0.0,1652.9171620325383,86.57421151344003,2781.0,3482246.3867694484,0.0798622409536044,False,46.330893613,0.0
Comanche,6.7619047619,6.0,44.20541,25.0,25.0,,520,16.326530612,1970,14.6,44.809687706,59.11039,1692:1,52251,63.597246127,13534,50.214275159,71.461285244,2020,73.8228134365,,154.0,150.5,7.5,143.0,0.9482758620689656,0.9540229885057472,0.971264367816092,0.9597701149425288,0.9482758620689656,0.942528735632184,0.1278,0.1901,0.086,0.73,High Vulnerability,0.92,Very High Concern,1692.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,143.0,0.0,142.14680855367135,108.33869684935851,312.0,317636.78431074193,0.09822539939038435,False,44.809687706,0.0
Concho,8.0459770115,1.0,36.8053,40.0,25.7,,88,15.384615385,350,9.1,,46.77268,2138:1,40987,65.384615385,4276,29.373246024,100.0,2020,74.5411259315,,22.5,27.5,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.43,Moderate Vulnerability,0.96,Very High Concern,2138.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,23.0,0.0,22.86277340373735,98.41325723117193,52.5,100355.76250278798,0.05231388680698978,True,41.965456189,1.0
Cooke,6.2695109261,13.0,32.585539999999995,41.0,24.9,5.3547523427,1254,12.844412578,6080,15.6,48.717654389,73.93898,1352:1,52047,56.768115942,40574,50.061615813,59.03426386,2020,76.9363412565,,419.0,479.0,15.0,485.0,0.9788583509513742,0.970401691331924,0.985200845665962,0.9809725158562368,0.9767441860465116,0.9767441860465116,0.1317,0.1945,0.0881,0.62,High Vulnerability,0.85,Very High Concern,1352.0,1.0,large,rural,23.469542212999997,1.0,5.3547523427,0.0,485.0,0.0,482.4029451137905,86.85684949563588,913.0,952253.2057502619,0.09587786047731549,False,48.717654389,0.0
Coryell,8.2834185537,17.0,22.69299,35.0,20.1,7.491759065,1629,9.1434665469,13890,18.3,38.683900773,50.79671,1969:1,48099,52.832172427,74808,50.348893167,19.423515679,2020,86.61914285099999,,555.0,484.0,10.0,913.0,0.9733333333333334,0.9696969696969696,0.983030303030303,0.9721212121212122,0.9733333333333334,0.9709090909090908,0.1264,0.1929,0.0847,0.78,High Vulnerability,0.82,Very High Concern,1969.0,1.0,large,very urban,23.469542212999997,1.0,7.491759065,0.0,913.0,0.0,906.160023973655,61.24746019651553,1049.0,1755709.5138701038,0.05974792479694965,False,38.683900773,0.0
Cottle,,0.0,0.0,19.0,40.1,,62,19.74522293,270,18.1,,0.0,1389:0,38304,66.822429907,1389,51.475881929,100.0,2020,67.0252363585,,15.0,15.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.1293,0.1898,0.087,0.94,Very High Vulnerability,1.0,Very High Concern,1389.0,0.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,7.067931042363636,30.0,32599.194133856996,0.09202681476362781,True,41.965456189,1.0
Crane,7.7519379845,1.0,21.09705,18.0,13.6,,171,11.468812877,410,8.4,,20.85941,4794:1,61987,53.027681661,4794,49.624530663,10.697142857,2020,69.24381890699999,,70.5,81.5,7.5,59.0,0.9876543209876544,0.9876543209876544,0.9876543209876544,0.9876543209876544,0.9876543209876544,0.9876543209876544,0.1166,0.1765,0.0789,0.47,Moderate Vulnerability,0.93,Very High Concern,4794.0,1.0,small,very urban,23.469542212999997,1.0,5.96637375055,1.0,59.0,0.0,58.64798394871755,120.20873566881001,159.5,112512.98536912199,0.14176141489511404,True,41.965456189,1.0
Crockett,8.3832335329,1.0,28.05836,23.0,23.4,,133,14.074074074,380,9.9,,28.579590000000003,3499:1,49117,51.055408971,3499,50.071448985,22.748050551,2020,68.17787352,,39.0,27.5,5.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.69,High Vulnerability,0.9,Very High Concern,3499.0,1.0,small,very urban,23.469542212999997,1.0,5.96637375055,1.0,36.0,0.0,35.7852105449802,108.98357004489039,71.5,82119.928203287,0.08706778191890588,True,41.965456189,1.0
Crosby,7.9696394687,2.0,33.90405,39.0,37.1,,206,12.653562654,750,12.7,25.530704223,51.9121,1926:1,37911,81.381118881,5779,50.562381035,100.0,2020,73.7943367995,,46.0,54.5,0.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1143,0.1758,0.0766,0.94,Very High Vulnerability,0.99,Very High Concern,1926.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,78.0,0.0,77.5346228474571,59.32833398893441,100.5,135630.484448927,0.0740983860732609,False,25.530704223,0.0
Culberson,8.4112149533,,,14.0,32.7,,78,14.338235294,240,10.6,,90.7441,1102:1,42164,75.703324808,2204,50.589836661,100.0,2020,55.153830270499995,,22.5,20.0,2.5,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1166,0.1765,0.0789,1.0,Very High Vulnerability,1.0,Very High Concern,1102.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,30.0,0.0,29.8210087874835,75.45016387723182,45.0,51726.871037451994,0.08699540315790315,True,41.965456189,1.0
Dallam,6.7049808429,5.0,69.36737000000001,27.0,18.1,,529,22.491496599,900,12.4,,152.77778,655:1,50587,66.017699115,7200,47.861111111,23.541697747,2020,75.6632479225,,110.5,123.5,7.5,186.0,0.903846153846154,0.903846153846154,0.9423076923076924,0.9294871794871796,0.9166666666666666,0.8974358974358975,0.1241,0.1883,0.0824,0.55,Moderate Vulnerability,0.92,Very High Concern,655.0,1.0,small,very urban,23.469542212999997,1.0,5.96637375055,1.0,186.0,0.0,184.8902544823977,59.76518357300441,241.5,168980.7039336,0.1429157261026064,True,41.965456189,1.0
Dallas,8.5024997727,1818.0,69.4384,51.0,20.7,6.469842706,95584,13.459653708,438830,17.2,49.092138416,106.11227999999998,942:1,59838,71.613253358,2637772,50.648198555,0.6883041916,2020,82.9997985145,,21657.0,20131.0,862.0,36101.0,0.9668059797460216,0.9672882173284038,0.977334833628034,0.9719230563146332,0.9691100037507367,0.9610995016878316,0.1078,0.1697,0.0704,0.75,High Vulnerability,0.83,Very High Concern,942.0,1.0,large,very urban,23.469542212999997,1.0,6.469842706,0.0,36101.0,0.0,35867.432208470695,60.380681488777824,42650.0,61907301.30226943,0.06889332777042975,False,49.092138416,0.0
Dawson,9.3486590038,3.0,23.41372,23.0,29.9,,426,12.36574746,1590,12.1,28.303645402,55.47191,1803:1,43726,68.489378442,12619,45.146208099,16.294368539,2020,73.118968206,,106.5,116.5,0.0,186.0,0.8853503184713376,0.9044585987261148,0.9363057324840764,0.910828025477707,0.8853503184713376,0.8853503184713376,0.1235,0.1873,0.0822,0.95,Very High Vulnerability,1.0,Very High Concern,1803.0,1.0,medium,very urban,23.469542212999997,1.0,5.96637375055,1.0,186.0,0.0,184.8902544823977,57.60173801380063,223.0,296162.153185847,0.075296589250573,False,28.303645402,0.0
DeWitt,8.5047248471,11.0,54.38544,29.0,25.2,,513,10.924190801,2930,14.3,34.082606888,64.39788,1553:1,49208,72.827041264,20187,47.481052162,49.624322038,2020,65.3004260645,,194.0,192.5,7.5,246.0,,,,,,,0.1134,0.1709,0.0762,0.82,Very High Vulnerability,0.97,Very High Concern,1553.0,1.0,medium,urban,23.469542212999997,1.0,5.96637375055,1.0,246.0,0.0,244.5322720573647,79.33513166494835,394.0,473779.6486538309,0.08316102245410666,False,34.082606888,0.0
Deaf Smith,7.7872340426,2.0,10.61797,35.0,25.3,,799,13.072643979,1650,8.7,24.945547092,106.60981,938:1,44230,79.064381658,18760,50.058635394,17.711129465,2020,79.07821297,,260.0,244.0,12.5,323.0,0.9765886287625418,0.979933110367893,0.9899665551839464,0.9966555183946488,0.9899665551839464,0.979933110367893,0.1241,0.1883,0.0824,0.84,Very High Vulnerability,0.9,Very High Concern,938.0,1.0,medium,very urban,23.469542212999997,1.0,5.96637375055,1.0,323.0,0.0,321.07286127857236,80.9785040581229,516.5,440288.61191587994,0.11730941614694335,False,24.945547092,0.0
Delta,6.5934065934,1.0,18.87505,42.0,26.0,,158,12.30529595,1000,19.3,55.546591441,37.390170000000005,2675:1,44410,63.476347635,5349,50.252383623,100.0,2020,69.919918817,,32.0,42.0,0.0,66.0,0.9830508474576272,0.9661016949152542,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.1283,0.1937,0.0866,0.57,Moderate Vulnerability,0.85,Very High Concern,2675.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,66.0,0.0,65.6062193324637,48.775863516594306,74.0,125538.58129733699,0.0589460221991291,False,55.546591441,0.0
Denton,7.4274277199,530.0,63.38121,52.0,8.1,4.2800322804,19390,8.7155860209,111860,14.3,39.098873179,64.72160000000001,1545:1,88384,32.209285683,859064,50.792374026,6.9058305439,2020,92.5835181745,,6240.0,5686.0,152.5,9965.0,0.9496512641673932,0.945401046207498,0.9551002615518744,0.9524847428073234,0.9501961639058412,0.9443112467306016,0.0949,0.1412,0.0617,0.22,Low Vulnerability,0.63,High Concern,1545.0,1.0,large,very urban,23.469542212999997,1.0,4.2800322804,0.0,9965.0,0.0,9922.349478325814,62.88833117227461,12078.5,20161838.81166863,0.059907730206679305,False,39.098873179,0.0
Dickens,15.942028986,1.0,45.26935,26.0,27.5,,82,18.850574713,340,15.4,,44.46421,2249:1,39627,64.985994398,2249,44.642063139,100.0,2020,79.98632387,,20.0,20.0,0.0,12.0,0.9615384615384616,1.0,1.0,0.9615384615384616,0.9615384615384616,0.9230769230769232,0.1143,0.1758,0.0766,0.88,Very High Vulnerability,0.93,Very High Concern,2249.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,12.0,0.0,11.9284035149934,167.6670308382929,40.0,52783.00043703699,0.07578197462971929,True,41.965456189,1.0
Dimmit,8.3832335329,4.0,38.39509,33.0,35.8,,278,8.8366179275,1130,10.4,,67.90842,1473:1,37177,76.97874265,10308,50.805199845,39.475790316,2020,62.220801284,,37.5,36.5,2.5,155.0,1.0,1.0,1.0,1.0,1.0,1.0,0.107,0.1724,0.0705,1.0,Very High Vulnerability,0.99,Very High Concern,1473.0,1.0,medium,urban,23.469542212999997,1.0,5.96637375055,1.0,155.0,0.0,154.07521206866474,24.33876254104252,76.5,241924.04113160397,0.031621495591000345,True,41.965456189,1.0
Donley,9.3220338983,1.0,30.20236,21.0,27.8,,102,14.592274678,580,16.9,36.610617453,120.51823,830:1,40945,55.208333333,3319,50.888821934,100.0,2020,65.092378946,,20.0,20.0,0.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1241,0.1883,0.0824,0.45,Moderate Vulnerability,0.82,Very High Concern,830.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,34.0,0.0,33.7971432924813,59.1765991193975,40.0,77895.41060494698,0.05135090718356093,False,36.610617453,0.0
Duval,8.7108013937,,,34.0,36.1,,265,9.0722355358,1190,10.4,,53.51409,1869:1,35156,73.712121212,11212,48.448091331,67.042946868,2020,64.857815727,,86.0,97.0,0.0,114.0,0.9937106918238994,0.9937106918238994,1.0,0.9874213836477987,0.9937106918238994,0.9937106918238994,0.1146,0.1867,0.0742,1.0,Very High Vulnerability,1.0,Very High Concern,1869.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,114.0,0.0,113.3198333924373,75.89139290575363,183.0,263140.507292156,0.06954459497063342,True,41.965456189,1.0
Eastland,7.9285714286,6.0,32.58921,40.0,26.1,,539,13.295510607,3110,17.0,25.324460201,38.20544,2617:1,44773,62.262156448,18322,50.065495033,60.345477049,2020,69.5719525355,,173.0,155.5,5.0,207.0,0.9296482412060302,0.9447236180904522,0.9597989949748744,0.9547738693467336,0.9447236180904522,0.9396984924623116,0.1278,0.1901,0.086,0.81,Very High Vulnerability,0.98,Very High Concern,2617.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,207.0,0.0,205.76496063363615,84.07651111601355,333.5,430008.95242658595,0.07755652483931422,False,25.324460201,0.0
Ector,9.0494408476,93.0,59.20286,39.0,17.9,5.7334212796,6063,12.377258344,15320,9.8,44.405288975,79.56873,1257:1,60431,49.171444954,162124,49.122276776,9.4552614308,2020,83.1544961475,,2541.0,2311.0,72.0,2743.0,0.9692255664524856,0.9600946905647616,0.9837673317551572,0.9759891782211702,0.9763273588096044,0.9584037876225904,0.1113,0.171,0.0731,0.79,High Vulnerability,0.88,Very High Concern,1257.0,1.0,large,very urban,23.469542212999997,1.0,5.7334212796,0.0,2743.0,0.0,2727.273225430057,93.16998298178635,4924.0,3804976.0617404114,0.12940948694819757,False,44.405288975,0.0
Edwards,,0.0,0.0,30.0,37.3,,74,16.517857143,130,6.2,,0.0,1928:0,37812,71.428571429,1928,47.147302905,100.0,2020,47.0827435045,,27.0,22.5,2.5,18.0,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.107,0.1724,0.0705,0.44,Moderate Vulnerability,0.92,Very High Concern,1928.0,0.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,18.0,0.0,17.8926052724901,150.9003277544636,52.0,45249.27738666399,0.1149189622535842,True,41.965456189,1.0
El Paso,8.5598896769,405.0,48.19076,32.0,28.9,4.4313780191,21020,8.8337514867,79860,9.6,45.811145406,78.02483,1282:1,43948,73.780691097,840758,50.733266885,2.1743664811,2020,80.5800720695,,8467.0,8745.0,517.0,11097.0,0.9804182172603224,0.980949849370902,0.9892787524366472,0.9858231437178806,0.9828991671096934,0.9811270600744284,0.0965,0.1577,0.0608,0.95,Very High Vulnerability,0.96,Very High Concern,1282.0,1.0,large,very urban,23.469542212999997,1.0,4.4313780191,0.0,11097.0,0.0,11047.824998122047,76.63951955646704,17729.0,19732205.371917453,0.08984804113802515,False,45.811145406,0.0
Ellis,7.2184403855,70.0,40.31794,50.0,14.0,5.8301132127,5436,11.113837095,22320,13.6,38.855231083,55.17288,1812:1,76792,47.272012579,179436,50.67154863,31.975135352,2020,88.929650796,,1714.0,1699.0,27.0,2381.0,0.9619873291097032,0.9583194398132712,0.9699899966655552,0.9659886628876292,0.964654884961654,0.9619873291097032,0.1147,0.169,0.0766,0.39,Low Vulnerability,0.7,High Concern,1812.0,1.0,large,urban,23.469542212999997,1.0,5.8301132127,0.0,2381.0,0.0,2367.118500440561,72.40871125298524,3440.0,4211280.776531868,0.08168536325504652,False,38.855231083,0.0
Erath,6.8255369226,23.0,54.80235,47.0,20.1,6.6996795805,1345,15.199457566,7250,17.7,57.179918858,42.40682,2358:1,47087,52.61574461,42446,51.034255289,46.320929005,2020,83.7329366935,,325.0,296.5,12.5,430.0,0.9736842105263158,0.9655870445344128,0.9777327935222672,0.9736842105263158,0.9736842105263158,0.9635627530364372,0.1134,0.1689,0.0762,0.63,High Vulnerability,0.87,Very High Concern,2358.0,1.0,large,urban,23.469542212999997,1.0,6.6996795805,0.0,430.0,0.0,427.119137780385,76.09118188637748,634.0,996188.1887729978,0.0636425935526194,False,57.179918858,0.0
Falls,9.6153846154,2.0,11.46986,34.0,27.7,,520,13.666228647,3520,20.4,41.663952769,40.38073,2476:1,37428,82.107728337,17335,52.523795789,67.356990932,2020,64.6726772995,,140.5,118.5,7.5,178.0,0.9777777777777776,0.9888888888888888,0.9888888888888888,0.9833333333333332,0.9888888888888888,0.9833333333333332,0.1248,0.188,0.085,0.98,Very High Vulnerability,0.99,Very High Concern,2476.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,178.0,0.0,176.9379854724021,79.40635224532637,266.5,406844.51426235493,0.06550413994967784,False,41.663952769,0.0
Fannin,7.4153450493,7.0,20.32166,43.0,19.5,,1046,13.748685594,5670,16.8,32.001559303,42.50978,2352:1,53111,58.028933092,35286,46.916624157,70.529264337,2020,73.4092733265,,252.0,269.0,7.5,403.0,0.9315403422982884,0.9511002444987776,0.9535452322738386,0.9511002444987776,0.9339853300733496,0.9486552567237164,0.1317,0.1945,0.0881,0.58,Moderate Vulnerability,0.86,Very High Concern,2352.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,403.0,0.0,400.59555137852834,62.90634010607913,528.5,828146.2665279179,0.06381722907666862,False,32.001559303,0.0
Fayette,6.5398335315,9.0,35.61254,44.0,19.4,,791,14.640014807,3250,13.0,15.158394916,47.33915,2112:1,55776,54.740141029,25349,50.861966941,67.137737232,2020,64.4154429565,,156.0,159.0,0.0,230.0,0.9821428571428572,0.9821428571428572,0.9857142857142858,0.9821428571428572,0.9857142857142858,0.9821428571428572,0.124,0.188,0.0827,0.44,Moderate Vulnerability,0.84,Very High Concern,2112.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,230.0,0.0,228.6277340373735,68.2331916802792,315.0,594929.4255573369,0.05294745670125566,False,15.158394916,0.0
Fisher,10.0,1.0,25.7732,9.0,21.3,,141,16.49122807,560,14.5,18.142915096,104.1938,960:1,45261,52.142857143,3839,50.429799427,100.0,2020,72.9013899425,,34.5,43.0,2.5,38.0,0.96,0.98,1.0,0.96,0.96,0.96,0.1278,0.1901,0.086,0.43,Moderate Vulnerability,0.91,Very High Concern,960.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,38.0,0.0,37.7732777974791,91.33440890401745,80.0,90099.57255570698,0.0887906543069751,False,18.142915096,0.0
Floyd,9.5149253731,4.0,68.31768,37.0,33.3,,203,12.476951444,690,11.5,28.410323282,34.26418,2919:1,39891,76.661129568,5837,49.597395923,53.319888303,2020,73.7123538065,,53.0,70.0,5.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1143,0.1758,0.0766,0.83,Very High Vulnerability,0.97,Very High Concern,2919.0,1.0,small,urban,23.469542212999997,1.0,5.96637375055,1.0,68.0,0.0,67.5942865849626,78.40899383320168,128.0,136991.717897281,0.09343630546773408,False,28.410323282,0.0
Foard,,0.0,0.0,27.0,31.0,,50,19.083969466,170,11.9,,83.33333,1200:1,37648,74.88372093,1200,51.416666667,100.0,2020,69.4699904535,,20.0,15.0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1293,0.1898,0.087,0.48,Moderate Vulnerability,0.93,Very High Concern,1200.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,12.0,0.0,11.9284035149934,167.6670308382929,35.0,28163.450655599998,0.12427454443704905,True,41.965456189,1.0
Fort Bend,8.7697102478,650.0,84.98643,46.0,10.4,4.110311453,18829,8.3750328036,98800,13.9,46.231436954,67.01715,1492:1,92310,33.722314837,787858,50.930370701,5.5357676703,2020,93.230168161,,7772.0,7921.0,281.5,8816.0,0.9848884624610218,0.9822499400335812,0.9871671863756296,0.9862077236747422,0.9875269848884624,0.9816502758455266,0.0795,0.1228,0.0524,0.29,Low Vulnerability,0.54,Moderate Concern,1492.0,1.0,large,very urban,23.469542212999997,1.0,4.110311453,0.0,8816.0,0.0,8779.763494230352,88.52174668608549,15974.5,18490666.588849753,0.08639223428339218,False,46.231436954,0.0
Franklin,7.0603337612,3.0,27.86291,49.0,23.9,,343,12.78896346,1800,17.0,67.527341819,18.577,5383:1,48222,54.523076923,10766,50.306520528,69.12776992,2020,82.6635522945,,71.5,77.5,7.5,122.0,0.9803921568627452,0.9705882352941176,0.9803921568627452,0.9803921568627452,0.9803921568627452,0.9803921568627452,0.1283,0.1937,0.0866,0.53,Moderate Vulnerability,0.79,High Concern,5383.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,122.0,0.0,121.2721024024329,58.95832477838332,156.5,252673.09146515798,0.061937739033671634,False,67.527341819,0.0
Freestone,8.1686429513,6.0,30.57325,37.0,19.3,,616,13.190578158,3820,19.4,23.238191236,55.53312,1801:1,49317,54.266487214,19808,48.096728595,66.476584578,2020,67.72760391700001,,136.0,161.5,5.0,166.0,0.9570815450643776,0.96137339055794,0.9742489270386266,0.9699570815450644,0.9699570815450644,0.965665236051502,0.1248,0.188,0.085,0.84,Very High Vulnerability,0.97,Very High Concern,1801.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,166.0,0.0,165.0095819574087,82.41945612291988,302.5,464884.69215510396,0.06506989907490308,False,23.238191236,0.0
Frio,10.49382716,4.0,20.40816,35.0,33.9,,504,10.601598654,1680,8.8,56.040756914,60.55713,1651:1,41038,75.711226675,19816,40.689341946,22.181564733,2020,64.1842600295,,140.0,163.0,5.0,225.0,0.9813084112149532,0.9766355140186916,0.9813084112149532,0.9813084112149532,0.9813084112149532,0.9813084112149532,0.1146,0.174,0.0756,0.99,Very High Vulnerability,0.99,Very High Concern,1651.0,1.0,medium,very urban,23.469542212999997,1.0,5.96637375055,1.0,225.0,0.0,223.65756590612625,62.595691512962695,308.0,465072.4484928079,0.06622624087884729,False,56.040756914,0.0
Gaines,5.806010929,5.0,24.22715,31.0,22.0,,2038,26.682377586,2070,10.4,56.763308927,19.13784,5225:1,56321,55.731775181,20901,49.294292139,63.043478261,2020,78.6130413385,,203.0,249.0,12.5,470.0,0.7971014492753623,0.8043478260869565,0.7971014492753623,0.8043478260869565,0.8079710144927537,0.8043478260869565,0.1166,0.1765,0.0789,0.68,High Vulnerability,0.99,Very High Concern,5225.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,470.0,0.0,467.1958043372415,43.45073267256186,464.5,490536.9017939129,0.09469216246551586,False,56.763308927,0.0
